%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	180	0x0400000000004000	1750529258.633852000	1750529258.900531000	0.266679000	10.0.2.100	51042	63.140.39.210	443	6	2	0	0	0	0	0	0	0	0	7.499653	0	0.3333333	0	0x1001	27411	0	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0006	0x0000	0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	180	0x0400000000004001	1750529258.900515000	1750529258.900515000	0.000000000	63.140.39.210	443	10.0.2.100	51042	6	1	0	0	0	0	0	0	0	0	0	0	-0.3333333	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0212	0x0000	0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	173	0x0400000000004000	1750529256.528816000	1750529258.964969000	2.436153000	10.0.2.100	60058	20.42.73.26	443	6	15	3132	0	1460	208.8	455.0863	207103.5	2.023678	7.238765	6.157249	1285.634	-0.09090909	-0.3875037	0x1001	14607	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	173	0x0400000000004001	1750529256.782731000	1750529258.964950000	2.182219000	20.42.73.26	443	10.0.2.100	60058	6	18	7095	0	1440	394.1667	624.6939	390242.5	1.211872	3.003012	8.248485	3251.278	0.09090909	0.3875037	0x1001	1	2055	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	181	0x0800000000008000	1750529270.420181000	1750529270.420181000	0.000000000	fd00::fccb:a4ff:fea6:2775	55826	2620:fe::fe	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	182	0x0800000000008000	1750529270.420274000	1750529270.420274000	0.000000000	fd00::fccb:a4ff:fea6:2775	55828	2620:fe::fe	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	183	0x0800000000008000	1750529270.420347000	1750529270.420347000	0.000000000	fd00::fccb:a4ff:fea6:2775	55834	2620:fe::fe	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	184	0x0800000000008000	1750529270.420530000	1750529270.420530000	0.000000000	fd00::fccb:a4ff:fea6:2775	49586	2620:fe::9	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	185	0x0800000000008000	1750529270.420613000	1750529270.420613000	0.000000000	fd00::fccb:a4ff:fea6:2775	49598	2620:fe::9	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	186	0x0800000000008000	1750529270.420688000	1750529270.420688000	0.000000000	fd00::fccb:a4ff:fea6:2775	49608	2620:fe::9	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
