%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	51	0x0400000000004000	1750528930.651896000	1750528930.875789000	0.223893000	10.0.2.100	48754	104.18.32.137	443	6	9	1734	0	1460	192.6667	545.3728	297431.5	2.006866	5.788185	40.19777	7744.771	0.05882353	-0.3310185	0x1001	13438	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_1_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	51	0x0400000000004001	1750528930.700459000	1750528930.875781000	0.175322000	104.18.32.137	443	10.0.2.100	48754	6	8	3450	0	1440	431.25	690.4319	476696.2	1.494817	3.206215	45.63033	19678.08	-0.05882353	0.3310185	0x1001	1	146	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_8_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	27	0x0400000000004000	1750528929.261930000	1750528930.876853000	1.614923000	10.0.2.100	57840	104.16.40.28	443	6	14	2396	0	1460	171.1429	450.0101	202509.1	2.282931	8.044544	8.669144	1483.662	0.03703704	-0.318253	0x1001	5549	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	27	0x0400000000004001	1750528929.313265000	1750528930.876844000	1.563579000	104.16.40.28	443	10.0.2.100	57840	6	13	4633	0	1440	356.3846	582.4938	339299	1.451658	3.960461	8.314259	2963.074	-0.03703704	0.318253	0x1001	1	1318	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	30	0x0400000000004000	1750528929.541534000	1750528930.878715000	1.337181000	10.0.2.100	40474	35.190.80.1	443	6	21	3196	0	1460	152.1905	379.3564	143911.3	2.551425	10.64702	15.70468	2390.103	0.02439024	-0.2670565	0x1001	3271	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_11_20_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	30	0x0400000000004001	1750528929.593316000	1750528930.878706000	1.285390000	35.190.80.1	443	10.0.2.100	40474	6	20	5525	0	1440	276.25	560.8253	314525	1.078452	3.420388	15.55948	4298.306	-0.02439024	0.2670565	0x1001	1	543	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	16	0x0400000000004000	1750528927.599253000	1750528930.880658000	3.281405000	10.0.2.100	60490	8.8.8.8	443	6	16	2258	0	1460	141.125	418.4646	175112.6	2.479686	9.406693	4.87596	688.1199	0	-0.4549185	0x1001	6505	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	16	0x0400000000004001	1750528927.657193000	1750528930.880649000	3.223456000	8.8.8.8	443	10.0.2.100	60490	6	16	6027	0	1440	376.6875	610.9111	373212.4	0.9917582	2.966989	4.963617	1869.732	0	0.4549185	0x1001	1	1494	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_16_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	8	0x0400000000004000	1750528925.635734000	1750528930.883804000	5.248070000	10.0.2.100	60472	8.8.8.8	443	6	78	7950	0	1460	101.9231	207.1062	42893	4.156307	32.15491	14.86261	1514.843	-0.1612903	-0.501708	0x1001	63326	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_41_77_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	8	0x0400000000004001	1750528925.694332000	1750528930.883794000	5.189462000	8.8.8.8	443	10.0.2.100	60472	6	108	23959	0	1440	221.8426	342.6201	117388.6	0.8847079	4.870553	20.81141	4616.856	0.1612903	0.501708	0x1001	1	590	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_62_108_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	48	0x0400000000004000	1750528930.381511000	1750528930.888208000	0.506697000	10.0.2.100	45540	104.18.87.42	443	6	15	2366	0	1460	157.7333	437.1085	191063.8	2.335007	8.426208	29.60349	4669.458	0	-0.4614159	0x1001	4460	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	48	0x0400000000004001	1750528930.443125000	1750528930.888195000	0.445070000	104.18.87.42	443	10.0.2.100	45540	6	15	6420	0	1440	428	610.7317	372993.2	1.377336	3.381964	33.70256	14424.7	0	0.4614159	0x1001	1	330	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_15_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	20	0x0400000000004000	1750528927.676246000	1750528930.889532000	3.213286000	10.0.2.100	42960	141.193.213.10	443	6	11	1786	0	1460	162.3636	497.5054	247511.7	2.160064	6.83742	3.423287	555.8173	0.04761905	-0.3438648	0x1001	5263	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_2_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	20	0x0400000000004001	1750528927.738085000	1750528930.889519000	3.151434000	141.193.213.10	443	10.0.2.100	42960	6	10	3658	0	1440	365.8	631.6024	398921.6	1.551538	3.65477	3.173159	1160.741	-0.04761905	0.3438648	0x1001	1	1497	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_10_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	45	0x0400000000004000	1750528930.156706000	1750528930.890333000	0.733627000	10.0.2.100	45532	104.18.87.42	443	6	14	2288	0	1460	163.4286	446.8013	199631.4	2.341019	8.261916	19.08327	3118.751	-0.1515152	-0.687922	0x1001	28061	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	45	0x0400000000004001	1750528930.218354000	1750528930.890325000	0.671971000	104.18.87.42	443	10.0.2.100	45532	6	19	12375	0	1440	651.3158	714.0369	509848.7	0.9222659	2.021592	28.27503	18415.97	0.1515152	0.687922	0x1001	1	438	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_19_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	28	0x0400000000004000	1750528929.262003000	1750528930.892697000	1.630694000	10.0.2.100	53328	104.17.25.14	443	6	22	2605	0	1460	118.4091	367.6739	135184.1	2.63494	11.50736	13.49119	1597.479	-0.3529412	-0.8936018	0x1001	35959	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	28	0x0400000000004001	1750528929.329270000	1750528930.892680000	1.563410000	104.17.25.14	443	10.0.2.100	53328	6	46	46362	0	1440	1007.87	621.8909	386748.3	0.5232917	2.142884	29.42286	29654.41	0.3529412	0.8936018	0x1001	1	1227	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_14_46_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	11	0x0400000000004000	1750528926.801425000	1750528930.908884000	4.107459000	10.0.2.100	37500	108.177.97.84	443	6	17	2389	0	1460	140.5294	409.1376	167393.6	2.492327	9.693084	4.138812	581.6248	0	-0.4762688	0x1001	14290	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_16_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	11	0x0400000000004001	1750528926.884652000	1750528930.908865000	4.024213000	108.177.97.84	443	10.0.2.100	37500	6	17	6734	0	1440	396.1176	645.7878	417041.9	0.9251791	2.398606	4.224429	1673.371	0	0.4762688	0x1001	1	1547	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_17_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	19	0x0400000000004000	1750528927.613550000	1750528931.073855000	3.460305000	10.0.2.100	45682	8.8.8.8	443	6	15	2290	0	1460	152.6667	431.4347	186135.9	2.409681	8.888136	4.334878	661.7914	0.03448276	-0.4491882	0x1001	60862	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	19	0x0400000000004001	1750528927.673710000	1750528931.073847000	3.400137000	8.8.8.8	443	10.0.2.100	45682	6	14	6025	0	1440	430.3571	653.2939	426793	0.9355206	2.604608	4.117481	1771.987	-0.03448276	0.4491882	0x1001	1	1514	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	52	0x0800000000008000	1750528941.572408000	1750528941.572408000	0.000000000	fd00::c409:e6ff:fe88:b284	46886	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	53	0x0800000000008000	1750528941.572498000	1750528941.572498000	0.000000000	fd00::c409:e6ff:fe88:b284	46894	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	54	0x0800000000008000	1750528941.572585000	1750528941.572585000	0.000000000	fd00::c409:e6ff:fe88:b284	46906	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	55	0x0800000000008000	1750528941.572748000	1750528941.572748000	0.000000000	fd00::c409:e6ff:fe88:b284	34038	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	56	0x0800000000008000	1750528941.572832000	1750528941.572832000	0.000000000	fd00::c409:e6ff:fe88:b284	34054	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	57	0x0800000000008000	1750528941.572953000	1750528941.572953000	0.000000000	fd00::c409:e6ff:fe88:b284	34068	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	59	0x0400000000004000	1750528941.573162000	1750528943.504677000	1.931515000	10.0.2.100	47872	8.8.8.8	443	6	10	1890	0	1460	189	520.8271	271260.9	2.061062	6.276671	5.177283	978.5065	0.1111111	-0.4620748	0x1001	14531	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	59	0x0400000000004001	1750528941.628610000	1750528943.504671000	1.876061000	8.8.8.8	443	10.0.2.100	47872	6	8	5137	0	1440	642.125	740.3661	548141.9	1.336796	2.578681	4.264254	2738.184	-0.1111111	0.4620748	0x1001	1	12	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_8_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	60	0x0400000000004000	1750528941.573270000	1750528943.510214000	1.936944000	10.0.2.100	47886	8.8.8.8	443	6	10	1858	0	1460	185.8	519.8037	270195.9	2.079166	6.319777	5.162772	959.243	0.1111111	-0.4687634	0x1001	2423	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	60	0x0400000000004001	1750528941.634320000	1750528943.510210000	1.875890000	8.8.8.8	443	10.0.2.100	47886	6	8	5137	0	1440	642.125	740.3661	548141.9	1.336796	2.578681	4.264642	2738.433	-0.1111111	0.4687634	0x1001	1	12	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_8_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	63	0x0800000000008000	1750528943.764078000	1750528943.764078000	0.000000000	fd00::c409:e6ff:fe88:b284	33538	2404:6800:4008:c13::54	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	61	0x0400000000004000	1750528943.653936000	1750528944.600609000	0.946673000	10.0.2.100	55786	104.254.151.68	443	6	9	1876	0	1460	208.4444	542.908	294749.1	2.036658	5.895952	9.506979	1981.677	0.05882353	-0.2207684	0x1001	23223	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_7_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	61	0x0400000000004001	1750528943.924071000	1750528944.600599000	0.676528000	104.254.151.68	443	10.0.2.100	55786	6	8	2939	0	1440	367.375	643.6794	414323.2	1.590292	3.625849	11.82508	4344.24	-0.05882353	0.2207684	0x1001	1	20	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_8_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	65	0x0400000000004000	1750528943.842008000	1750528944.607199000	0.765191000	10.0.2.100	55802	104.254.151.68	443	6	9	1908	0	1460	212	543.82	295740.2	2.02118	5.862153	11.76177	2493.495	0.05882353	-0.2236012	0x1001	30351	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_7_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	65	0x0400000000004001	1750528944.095278000	1750528944.607192000	0.511914000	104.254.151.68	443	10.0.2.100	55802	6	8	3007	0	1440	375.875	642.5067	412814.9	1.598634	3.650272	15.62762	5874.033	-0.05882353	0.2236012	0x1001	1	9	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_8_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	58	0x0400000000004000	1750528941.573043000	1750528944.608358000	3.035315000	10.0.2.100	47856	8.8.8.8	443	6	27	3288	0	1460	121.7778	328.1379	107674.5	3.034339	14.74881	8.895288	1083.248	-0.06896552	-0.4713826	0x1001	5457	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_13_26_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	58	0x0400000000004001	1750528941.621275000	1750528944.608350000	2.987075000	8.8.8.8	443	10.0.2.100	47856	6	31	9152	0	1440	295.2258	491.7343	241802.6	0.9506612	3.74477	10.37805	3063.867	0.06896552	0.4713826	0x1001	1	41	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_13_31_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	64	0x0400000000004000	1750528943.764440000	1750528944.642411000	0.877971000	10.0.2.100	34656	74.125.23.84	443	6	16	2421	0	1460	151.3125	421.1009	177326	2.423881	9.186108	18.22384	2757.494	-0.03030303	-0.4791308	0x1001	47216	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	64	0x0400000000004001	1750528943.845862000	1750528944.642403000	0.796541000	74.125.23.84	443	10.0.2.100	34656	6	17	6875	0	1440	404.4118	648.1122	420049.4	0.9487366	2.494231	21.34228	8631.068	0.03030303	0.4791308	0x1001	1	19	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_17_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	62	0x0400000000004000	1750528943.654464000	1750528944.754985000	1.100521000	10.0.2.100	55800	104.254.151.68	443	6	14	2625	0	1460	187.5	448.3358	201004.9	2.32395	8.156093	12.72125	2385.234	0.03703704	-0.1582492	0x1001	60180	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_6_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	62	0x0400000000004001	1750528943.921545000	1750528944.754963000	0.833418000	104.254.151.68	443	10.0.2.100	55800	6	13	3612	0	1440	277.8462	531.2524	282229.1	1.678427	4.84153	15.59842	4333.959	-0.03703704	0.1582492	0x1001	1	19	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_13_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	66	0x0800000000008000	1750528958.247434000	1750528958.247434000	0.000000000	fd00::c409:e6ff:fe88:b284	40632	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	67	0x0800000000008000	1750528958.247524000	1750528958.247524000	0.000000000	fd00::c409:e6ff:fe88:b284	40644	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	68	0x0800000000008000	1750528958.247596000	1750528958.247596000	0.000000000	fd00::c409:e6ff:fe88:b284	40652	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	69	0x0800000000008000	1750528958.247768000	1750528958.247768000	0.000000000	fd00::c409:e6ff:fe88:b284	57620	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	70	0x0800000000008000	1750528958.247850000	1750528958.247850000	0.000000000	fd00::c409:e6ff:fe88:b284	57634	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	71	0x0800000000008000	1750528958.247995000	1750528958.247995000	0.000000000	fd00::c409:e6ff:fe88:b284	57644	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	75	0x0800000000008000	1750528958.895026000	1750528958.895026000	0.000000000	fd00::c409:e6ff:fe88:b284	40664	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	76	0x0800000000008000	1750528958.895296000	1750528958.895296000	0.000000000	fd00::c409:e6ff:fe88:b284	40678	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	77	0x0800000000008000	1750528958.895419000	1750528958.895419000	0.000000000	fd00::c409:e6ff:fe88:b284	57660	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	78	0x0800000000008000	1750528958.895679000	1750528958.895679000	0.000000000	fd00::c409:e6ff:fe88:b284	40688	2001:4860:4860::8844	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	79	0x0800000000008000	1750528958.895789000	1750528958.895789000	0.000000000	fd00::c409:e6ff:fe88:b284	57676	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	81	0x0800000000008000	1750528958.896003000	1750528958.896003000	0.000000000	fd00::c409:e6ff:fe88:b284	57682	2001:4860:4860::8888	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	73	0x0400000000004000	1750528958.248192000	1750528959.195107000	0.946915000	10.0.2.100	33332	8.8.8.8	443	6	10	1890	0	1460	189	520.8271	271260.9	2.061062	6.276671	10.56061	1995.955	0.05263158	-0.4622279	0x1001	63826	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	73	0x0400000000004001	1750528958.299933000	1750528959.195085000	0.895152000	8.8.8.8	443	10.0.2.100	33332	6	9	5139	0	1440	571	730.6495	533848.7	1.185704	2.474854	10.05416	5740.925	-0.05263158	0.4622279	0x1001	1	24	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_9_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	82	0x0400000000004000	1750528958.896079000	1750528959.198635000	0.302556000	10.0.2.100	33356	8.8.8.8	443	6	10	1826	0	1460	182.6	519.0108	269372.2	2.093664	6.352797	33.05173	6035.246	0.05263158	-0.4755887	0x1001	22660	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	82	0x0400000000004001	1750528958.946824000	1750528959.198619000	0.251795000	8.8.8.8	443	10.0.2.100	33356	6	9	5138	0	1440	570.8889	730.5155	533652.9	1.186031	2.475936	35.74336	20405.49	-0.05263158	0.4755887	0x1001	1	18	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_9_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	74	0x0400000000004000	1750528958.248299000	1750528959.202569000	0.954270000	10.0.2.100	33338	8.8.8.8	443	6	10	1890	0	1460	189	520.8271	271260.9	2.061062	6.276671	10.47921	1980.572	0.05263158	-0.4621514	0x1001	34841	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	74	0x0400000000004001	1750528958.307942000	1750528959.202555000	0.894613000	8.8.8.8	443	10.0.2.100	33338	6	9	5138	0	1440	570.8889	730.5155	533652.9	1.186031	2.475936	10.06022	5743.265	-0.05263158	0.4621514	0x1001	1	22	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_9_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
