%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
B	37	0x0400000000004001	1736195897.552724000	1736195898.247391000	0.694667000	94.100.180.211	443	10.0.2.100	47746	6	12	4619	0	1440	384.9167	668.2916	446613.6	1.084277	2.726942	17.27446	6649.229	0	0.3661638	0x1001	1	70	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	40	0x0400000000004000	1736195897.431050000	1736195898.392951000	0.961901000	10.0.2.100	35374	95.163.41.56	443	6	13	2137	0	1460	164.3846	464.5505	215807.2	2.208649	7.652737	13.5149	2221.642	0	-0.3673771	0x1001	48308	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	40	0x0400000000004001	1736195897.672104000	1736195898.392943000	0.720839000	95.163.41.56	443	10.0.2.100	35374	6	13	4619	0	1440	355.3077	625.3597	391074.8	1.142191	2.934007	18.03454	6407.811	0	0.3673771	0x1001	1	87	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	43	0x0400000000004000	1736195897.572362000	1736195898.436554000	0.864192000	10.0.2.100	50790	5.181.61.0	443	6	13	2119	0	1460	163	465.1927	216404.2	2.198462	7.611161	15.04295	2452.001	0.04	-0.3671793	0x1001	42488	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	43	0x0400000000004001	1736195897.779700000	1736195898.436545000	0.656845000	5.181.61.0	443	10.0.2.100	50790	6	12	4578	0	1440	381.5	674.6372	455135.3	1.060022	2.657015	18.26915	6969.681	-0.04	0.3671793	0x1001	1	70	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	49	0x0800000000008000	1736195898.686544000	1736195898.686544000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	34414	2a02:6b8::90	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	16	0x0400000000004000	1736195897.203420000	1736195899.184771000	1.981351000	10.0.2.100	35356	95.163.41.56	443	6	14	2137	0	1460	152.6429	431.8734	186514.7	2.640596	9.414512	7.065886	1078.557	0.07692308	-0.3671898	0x1001	42515	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_4_12_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	16	0x0400000000004001	1736195898.457705000	1736195899.184748000	0.727043000	95.163.41.56	443	10.0.2.100	35356	6	12	4617	0	1440	384.75	643.3098	413847.5	1.201121	3.006463	16.50521	6350.381	-0.07692308	0.3671898	0x1001	1	115	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	17	0x0400000000004000	1736195897.203462000	1736195899.198666000	1.995204000	10.0.2.100	35370	95.163.41.56	443	6	14	2137	0	1460	152.6429	431.8734	186514.7	2.640596	9.414512	7.016827	1071.068	0.07692308	-0.3672835	0x1001	19857	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_4_12_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	17	0x0400000000004001	1736195898.459752000	1736195899.198642000	0.738890000	95.163.41.56	443	10.0.2.100	35370	6	12	4618	0	1440	384.8333	643.2772	413805.5	1.201426	3.00695	16.24058	6249.916	-0.07692308	0.3672835	0x1001	1	126	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
