%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	449	0x0400000000004000	1750528621.336526000	1750528634.980826000	13.644300000	10.0.2.100	57958	108.177.97.84	443	6	11	1899	0	1460	172.6364	500.191	250191	2.108467	6.711559	0.8061974	139.179	0.04761905	-0.4538395	0x1001	48015	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_2_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	449	0x0400000000004001	1750528621.421932000	1750528634.980809000	13.558877000	108.177.97.84	443	10.0.2.100	57958	6	10	5055	0	1440	505.5	704.5886	496445	1.088682	2.562239	0.7375242	372.8185	-0.04761905	0.4538395	0x1001	1	47140	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_10_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	694	0x0400000000004000	1750528633.698955000	1750528634.983514000	1.284559000	10.0.2.100	47300	35.213.89.133	443	6	12	1852	0	1460	154.3333	480.3592	230745	2.184877	7.226572	9.341727	1441.74	0.04347826	-0.4685034	0x1001	12427	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_2_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	694	0x0400000000004001	1750528633.766951000	1750528634.983503000	1.216552000	35.213.89.133	443	10.0.2.100	47300	6	11	5117	0	1440	465.1818	684.5116	468556.1	1.133258	2.581696	9.041948	4206.15	-0.04347826	0.4685034	0x1001	1	13243	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_11_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	724	0x0400000000004000	1750528634.402536000	1750528634.983986000	0.581450000	10.0.2.100	58544	51.68.39.188	443	6	6	1754	0	1460	292.3333	643.4365	414010.6	1.862873	4.470134	10.31903	3016.596	0.09090909	0.09830933	0x1001	47314	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	724	0x0400000000004001	1750528634.664377000	1750528634.983970000	0.319593000	51.68.39.188	443	10.0.2.100	58544	6	5	1440	0	1440	288	643.9875	414720	2.236068	5	15.6449	4505.73	-0.09090909	-0.09830933	0x1001	1	5447	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	612	0x0400000000004000	1750528629.297464000	1750528634.988866000	5.691402000	10.0.2.100	33022	150.171.22.12	443	6	19	3400	0	1460	178.9474	411.6637	169467	2.155163	8.536606	3.338369	597.3923	-0.07317073	-0.3138936	0x1001	63031	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	612	0x0400000000004001	1750528629.302464000	1750528634.988853000	5.686389000	150.171.22.12	443	10.0.2.100	33022	6	22	6511	0	1440	295.9546	526.6254	277334.3	1.620666	4.462171	3.868888	1145.015	0.07317073	0.3138936	0x1001	1	18287	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_8_22_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	721	0x0400000000004000	1750528634.332149000	1750528634.993081000	0.660932000	10.0.2.100	40318	34.149.43.113	443	6	14	4434	0	1460	316.7143	616.7329	380359.5	1.617691	3.760597	21.18221	6708.708	0.03703704	-0.1244076	0x1001	36190	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_3_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	721	0x0400000000004001	1750528634.383685000	1750528634.993070000	0.609385000	34.149.43.113	443	10.0.2.100	40318	6	13	5694	0	1440	438	710.0988	504240.2	0.9612157	2.221988	21.33298	9343.847	-0.03703704	0.1244076	0x1001	1	9094	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	617	0x0400000000004000	1750528629.298230000	1750528634.993104000	5.694874000	10.0.2.100	41462	150.171.28.10	443	6	16	2982	0	1460	186.375	437.1558	191105.2	2.146865	7.940214	2.809544	523.6288	-0.1351351	-0.4892524	0x1001	2849	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	617	0x0400000000004001	1750528629.303018000	1750528634.993099000	5.690081000	150.171.28.10	443	10.0.2.100	41462	6	21	8695	0	1440	414.0476	639.3969	408828.3	1.094703	2.647995	3.690633	1528.098	0.1351351	0.4892524	0x1001	1	26609	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_21_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	669	0x0400000000004000	1750528633.068829000	1750528634.993361000	1.924532000	10.0.2.100	56570	54.95.14.217	443	6	12	3139	0	1460	261.5833	511.0956	261218.8	1.839671	5.704386	6.235282	1631.046	0.04347826	0.4190778	0x1001	8148	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	669	0x0400000000004001	1750528633.167470000	1750528634.993349000	1.825879000	54.95.14.217	443	10.0.2.100	56570	6	11	1285	0	687	116.8182	232.7596	54177.05	2.13212	5.268346	6.024496	703.7706	-0.04347826	-0.4190778	0x1001	1	13397	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	643	0x0400000000004000	1750528630.914070000	1750528634.993383000	4.079313000	10.0.2.100	56562	54.95.14.217	443	6	14	3176	0	1460	226.8571	478.059	228540.4	1.961802	6.399175	3.431951	778.5625	0	-0.2645594	0x1001	26089	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	643	0x0400000000004001	1750528631.017551000	1750528634.993378000	3.975827000	54.95.14.217	443	10.0.2.100	56562	6	14	5461	0	1440	390.0714	637.0233	405798.6	1.067266	2.892691	3.52128	1373.551	0	0.2645594	0x1001	1	13679	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_14_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	460	0x0400000000004000	1750528622.446539000	1750528635.002446000	12.555907000	10.0.2.100	49158	52.89.31.9	443	6	72	43774	0	1460	607.9722	666.8181	444646.3	0.5563369	1.696181	5.734353	3486.327	-0.04	0.6816104	0x1001	43882	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_43_70_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	460	0x0400000000004001	1750528622.659544000	1750528635.002431000	12.342887000	52.89.31.9	443	10.0.2.100	49158	6	78	8288	0	1440	106.2564	309.9991	96099.43	1.870297	9.040573	6.319429	671.4799	0.04	-0.6816104	0x1001	1	18088	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_11_78_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	725	0x0400000000004000	1750528634.461445000	1750528635.006923000	0.545478000	10.0.2.100	43822	80.77.87.162	443	6	7	1759	0	1460	251.2857	605.9124	367129.8	1.895624	4.880876	12.83278	3224.695	0	-0.2416469	0x1001	0	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_2_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	725	0x0400000000004001	1750528634.725616000	1750528635.007306000	0.281690000	80.77.87.162	443	10.0.2.100	43822	6	7	2880	0	1440	411.4286	720.2285	518729.2	1.684068	3.246038	24.85001	10224	0	0.2416469	0x1001	1	2135	64	255	1	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x061e	0x0000	0_1_1_1_7_0_0_0_0_1_1_0_0_0_0_0	1	1	0x00000004	1460	0
