%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	229	0x0400000000004000	1750529285.753747000	1750529294.636630000	8.882883000	10.0.2.100	60204	9.9.9.9	443	6	193	24658	40	1500	127.7617	135.3713	18325.39	5.890463	69.34814	0	1.902771	0.04602531	0.2048458	0.04196181	6.472725	54.31991	21.72718	2775.901	-0.03015075	-0.05694726	0x1001	8524	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_143_191_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	229	0x0400000000004001	1750529285.786319000	1750529294.636627000	8.850308000	9.9.9.9	443	10.0.2.100	60204	6	205	27636	40	1480	134.8098	214.5195	46018.6	2.242718	15.49882	0	1.903419	0.04317223	0.2019835	0.04079735	6.597629	56.57119	23.16303	3122.603	0.03015075	0.05694726	0x1001	1	4652	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_58_205_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	261	0x0400000000004000	1750529291.809733000	1750529294.639959000	2.830226000	10.0.2.100	59576	23.55.39.132	443	6	20	3215	40	1500	160.75	383.2923	146913	2.49469	10.43667	0	2.680914	0.1415113	0.5987179	0.3584631	4.456868	19.91096	7.066574	1135.952	-0.1111111	-0.733615	0x1001	30852	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_5_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	261	0x0400000000004001	1750529291.839237000	1750529294.639955000	2.800718000	23.55.39.132	443	10.0.2.100	59576	6	25	20923	40	1480	836.92	705.5312	497774.2	0.8521521	1.83254	0	2.680928	0.1120287	0.5357804	0.2870607	4.990571	24.93798	8.926282	7470.584	0.1111111	0.733615	0x1001	1	8862	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_11_25_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	311	0x0400000000004000	1750529293.237759000	1750529294.641088000	1.403329000	10.0.2.100	41510	13.33.45.39	443	6	49	4702	40	1500	95.95918	250.8168	62909.06	3.642165	23.19601	0	0.597369	0.02863937	0.1026601	0.01053909	5.026872	26.79582	34.91697	3350.604	-0.2686567	-0.9065562	0x1001	13326	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_48_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	311	0x0400000000004001	1750529293.271883000	1750529294.641085000	1.369202000	13.33.45.39	443	10.0.2.100	41510	6	85	95936	40	1480	1128.659	600.4551	360546.3	-0.3057307	2.67523	0	0.597393	0.01610826	0.08107369	0.006572942	6.522802	44.21974	62.07996	70067.09	0.2686567	0.9065562	0x1001	1	4639	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_41_85_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	319	0x0400000000004000	1750529294.017655000	1750529294.652171000	0.634516000	10.0.2.100	44532	23.54.57.29	443	6	21	3470	40	1500	165.2381	378.2848	143099.4	2.517181	10.48969	0	0.285876	0.03021505	0.06323919	0.003999195	3.761716	15.86871	33.09609	5468.735	-0.04545455	-0.5851763	0x1001	20198	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_6_19_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	319	0x0400000000004001	1750529294.062975000	1750529294.652165000	0.589190000	23.54.57.29	443	10.0.2.100	44532	6	23	13260	40	1480	576.5217	690.2069	476385.6	0.6576543	1.914465	0	0.328109	0.02561696	0.06919451	0.00478788	4.259039	19.40604	39.03664	22505.47	0.04545455	0.5851763	0x1001	1	3898	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_11_23_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	239	0x0400000000004000	1750529288.617213000	1750529294.652480000	6.035267000	10.0.2.100	45872	23.41.19.66	443	6	868	52496	40	1500	60.47926	118.5045	14043.32	8.155931	91.43764	0	1.276749	0.00695307	0.06205015	0.003850221	15.92596	286.7183	143.8213	8698.207	-0.3498127	-0.9590335	0x1001	43930	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_73_866_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	239	0x0400000000004001	1750529288.665771000	1750529294.652477000	5.986706000	23.41.19.66	443	10.0.2.100	45872	6	1802	2510381	40	1480	1393.108	328.1185	107661.7	-2.141724	9.981035	0	1.276778	0.003322261	0.04337846	0.00188169	22.68971	583.7983	301.0003	419325.9	0.3498127	0.9590335	0x1001	1	4592	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_565_1802_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
