%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
B	62	0x0400000000004001	1736195901.549801000	1736195904.164858000	2.615057000	95.163.52.89	443	10.0.2.100	45626	6	14	5672	40	1480	405.1429	629.1563	395837.7	1.084982	2.969007	0	2.002219	0.1867898	0.5354668	0.2867248	3.395007	12.34047	5.353612	2168.978	-0.03448276	0.2563961	0x1001	1	1164	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	64	0x0400000000004000	1736195900.361119000	1736195904.258969000	3.897850000	10.0.2.100	45628	95.163.52.89	443	6	20	3653	40	1500	182.65	399.4034	159523	2.352783	8.92533	0	1.780132	0.1948925	0.4740859	0.2247574	2.54331	8.582923	5.131034	937.1833	-0.3548387	-0.858589	0x1001	45628	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_4_18_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	64	0x0400000000004001	1736195901.602906000	1736195904.258963000	2.656057000	95.163.52.89	443	10.0.2.100	45628	6	42	48012	40	1480	1143.143	602.3896	362873.3	0.3783372	2.583574	0	1.78006	0.06323946	0.2799355	0.07836387	5.919903	37.02149	15.81291	18076.42	0.3548387	0.858589	0x1001	1	1052	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_42_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	119	0x0800000000008000	1736195905.471564000	1736195905.471564000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	33266	2a02:6b8::1:119	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	11	0x0400000000004000	1736195895.922619000	1736195905.604405000	9.681786000	10.0.2.100	46456	34.117.121.53	443	6	731	32101	40	292	43.91382	22.155	490.8439	4.020317	32.82169	0	8.589516	0.01324458	0.3177492	0.1009646	27.00964	730.0058	75.5026	3315.607	-0.3366606	-0.9690446	0x1001	25721	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_32_730_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	11	0x0400000000004001	1736195895.952762000	1736195905.604400000	9.651638000	34.117.121.53	443	10.0.2.100	46456	6	1473	2041918	40	1480	1386.231	283.0247	80102.98	-2.628283	14.25314	0	8.589616	0.006552367	0.2238611	0.05011381	38.34246	1471.08	152.6166	211561.8	0.3366606	0.9690446	0x1001	1	5564	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_407_1473_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	5	0x0400000000004000	1736195892.613339000	1736195905.604841000	12.991502000	10.0.2.100	45730	9.9.9.9	443	6	296	37258	40	1500	125.8716	128.9711	16633.53	4.164744	57.58963	0	2.34043	0.04389022	0.2223227	0.04942737	8.027041	74.87296	22.78412	2867.875	-0.01824212	0.1192286	0x1001	49717	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_216_294_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	5	0x0400000000004001	1736195892.642195000	1736195905.604838000	12.962643000	9.9.9.9	443	10.0.2.100	45730	6	307	29320	40	747	95.50488	102.3988	10485.52	2.580343	12.09363	0	2.340477	0.04222357	0.2186445	0.04780542	8.16808	77.48898	23.68344	2261.885	0.01824212	-0.1192286	0x1001	1	1523	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_92_307_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	8	0x0400000000004000	1736195893.095191000	1736195905.605327000	12.510136000	10.0.2.100	53594	34.160.144.191	443	6	28	2128	40	286	76	70.33485	4946.991	1.547548	5.156105	0	10.90452	0.4467905	2.070466	4.286829	5.132126	26.83277	2.238185	170.1021	-0.03448276	-0.766308	0x1001	53276	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_27_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	8	0x0400000000004001	1736195893.126163000	1736195905.605324000	12.479161000	34.160.144.191	443	10.0.2.100	53594	6	30	16084	40	1480	536.1334	676.1929	457236.9	0.8211064	1.921794	0	10.90461	0.415972	2.00204	4.008162	5.308774	28.71488	2.404008	1288.869	0.03448276	0.766308	0x1001	1	7319	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_13_30_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	6	0x0400000000004000	1736195892.745097000	1736195905.614192000	12.869095000	10.0.2.100	57336	34.149.100.209	443	6	152	8544	40	557	56.21053	61.69085	3805.761	3.498484	31.66603	0	8.225014	0.08466509	0.6885455	0.4740949	11.22678	132.2592	11.81124	663.9161	-0.2962963	-0.952054	0x1001	52382	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_23_151_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	6	0x0400000000004001	1736195892.783923000	1736195905.614186000	12.830263000	34.149.100.209	443	10.0.2.100	57336	6	280	347857	40	1480	1242.346	479.0447	229483.8	-0.747596	4.383124	0	8.224985	0.04582236	0.5081658	0.2582324	15.24327	243.7275	21.8234	27112.23	0.2962963	0.952054	0x1001	1	5432	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_150_280_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	53	0x0400000000004000	1736195899.289205000	1736195905.765747000	6.476542000	10.0.2.100	34354	217.69.139.58	443	6	13	3168	40	1500	243.6923	479.5229	229942.2	1.973213	6.602337	0	5.453462	0.4981955	1.504226	2.262695	3.497268	12.50576	2.007244	489.1499	0	-0.2708022	0x1001	5031	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	53	0x0400000000004001	1736195899.482636000	1736195905.765739000	6.283103000	217.69.139.58	443	10.0.2.100	34354	6	13	5521	40	1480	424.6923	643.2599	413783.4	1.09023	2.850093	0	5.494953	0.4833156	1.520256	2.311178	3.51283	12.57685	2.069041	878.7059	0	0.2708022	0x1001	1	4375	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	87	0x0400000000004000	1736195900.611672000	1736195905.771190000	5.159518000	10.0.2.100	45634	95.163.52.89	443	6	14	2615	40	1500	186.7857	432.3468	186923.7	2.544747	9.048237	0	3.269352	0.368537	0.9064106	0.8215801	2.984347	10.1055	2.713432	506.8303	0.07692308	-0.3121136	0x1001	15333	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_3_12_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	87	0x0400000000004001	1736195901.842238000	1736195905.771183000	3.928945000	95.163.52.89	443	10.0.2.100	45634	6	12	4988	40	1480	415.6667	645.3314	416452.7	1.179931	2.963642	0	3.313338	0.3274121	0.9536602	0.9094678	3.348504	11.48897	3.054255	1269.552	-0.07692308	0.3121136	0x1001	1	1346	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	111	0x0400000000004000	1736195902.975388000	1736195905.771980000	2.796592000	10.0.2.100	45662	95.163.52.89	443	6	14	3146	40	1500	224.7143	441.6972	195096.5	2.399467	8.327166	0	1.033726	0.1997565	0.3681225	0.1355141	1.548183	4.954879	5.006093	1124.941	0.03703704	-0.2717593	0x1001	29802	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_4_12_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	111	0x0400000000004001	1736195904.213407000	1736195905.771976000	1.558569000	95.163.52.89	443	10.0.2.100	45662	6	13	5494	40	1480	422.6154	642.0745	412259.6	1.082795	2.791123	0	0.73875	0.1198899	0.2123041	0.04507301	2.62657	8.102671	8.340985	3525.029	-0.03703704	0.2717593	0x1001	1	88	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	78	0x0400000000004000	1736195900.538269000	1736195905.773361000	5.235092000	10.0.2.100	42940	95.163.54.50	443	6	22	3733	40	1500	169.6818	365.1612	133342.7	2.607501	11.54644	0	4.199239	0.2379587	0.8928077	0.7971056	4.574376	21.28606	4.202409	713.0724	-0.04347826	-0.5029625	0x1001	3392	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	78	0x0400000000004001	1736195900.741436000	1736195905.773357000	5.031921000	95.163.54.50	443	10.0.2.100	42940	6	24	11288	40	1480	470.3333	623.6582	388949.6	1.000407	2.414921	0	4.200552	0.2096634	0.8552583	0.7314668	4.83256	23.56526	4.76955	2243.279	0.04347826	0.5029625	0x1001	1	2883	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_9_24_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	58	0x0400000000004000	1736195900.282717000	1736195905.773692000	5.490975000	10.0.2.100	58532	217.69.139.61	443	6	17	3605	40	1500	212.0588	431.6612	186331.4	2.119398	7.754515	0	4.468745	0.3229985	1.080437	1.167343	3.985553	16.27065	3.095989	656.5319	-0.02857143	-0.2802236	0x1001	7650	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_16_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	58	0x0400000000004001	1736195900.481992000	1736195905.773688000	5.291696000	217.69.139.61	443	10.0.2.100	58532	6	18	6412	40	1480	356.2222	601.2782	361535.5	1.028094	2.896941	0	4.468945	0.2939831	1.051883	1.106457	4.133249	17.39948	3.401556	1211.71	0.02857143	0.2802236	0x1001	1	3480	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	110	0x0400000000004000	1736195902.975343000	1736195905.774787000	2.799444000	10.0.2.100	45652	95.163.52.89	443	6	13	2583	40	1500	198.6923	446.9181	199735.8	2.484335	8.533134	0	1.033775	0.2153419	0.4059162	0.164768	1.493658	4.136522	4.643779	922.6832	0.08333334	-0.3154896	0x1001	50150	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_3_11_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	110	0x0400000000004001	1736195904.215860000	1736195905.774782000	1.558922000	95.163.52.89	443	10.0.2.100	45652	6	11	4964	40	1480	451.2727	687.9542	473280.9	1.092573	2.622859	0	0.933344	0.1417202	0.2834443	0.08034065	2.775805	8.538925	7.056158	3184.251	-0.08333334	0.3154896	0x1001	1	98	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_11_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	81	0x0400000000004000	1736195900.556687000	1736195905.774794000	5.218107000	10.0.2.100	52548	95.163.59.242	443	6	22	4106	40	1500	186.6364	368.9065	136092	2.528942	11.09796	0	4.113104	0.2371867	0.8736874	0.7633298	4.571076	21.26613	4.216088	786.8754	-0.04347826	-0.2527072	0x1001	11674	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	81	0x0400000000004001	1736195900.760947000	1736195905.774791000	5.013844000	95.163.59.242	443	10.0.2.100	52548	6	24	6883	40	1480	286.7917	508.9851	259065.9	1.174315	4.141842	0	4.158499	0.2089102	0.847335	0.7179766	4.810788	23.42942	4.786747	1372.799	0.04347826	0.2527072	0x1001	1	2789	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_9_24_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	42	0x0400000000004000	1736195897.501872000	1736195905.775086000	8.273214000	10.0.2.100	50776	5.181.61.0	443	6	705	31359	40	1500	44.48085	68.61144	4707.53	12.14146	289.2121	0	3.283274	0.01173506	0.137524	0.01891284	20.33216	467.5612	85.21476	3790.425	-0.4202303	-0.9747487	0x1001	2452	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_13_704_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	42	0x0400000000004001	1736195897.705756000	1736195905.775083000	8.069327000	5.181.61.0	443	10.0.2.100	50776	6	1727	2452389	40	1480	1420.028	237.703	56502.7	-2.032725	13.30117	0	3.283376	0.004672455	0.08824696	0.007787527	31.80911	1136.683	214.0203	303914.9	0.4202303	0.9747487	0x1001	1	1279	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_359_1727_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	35	0x0400000000004000	1736195897.333413000	1736195905.776923000	8.443510000	10.0.2.100	47716	94.100.180.211	443	6	192	11087	40	1500	57.74479	131.2577	17228.59	6.384642	79.30667	0	4.004428	0.0439766	0.3154579	0.0995137	11.2937	137.3325	22.73936	1313.079	-0.1111111	-0.9319336	0x1001	54073	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_15_191_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	35	0x0400000000004001	1736195897.540455000	1736195905.776920000	8.236465000	94.100.180.211	443	10.0.2.100	47716	6	240	314683	40	1480	1311.179	423.0462	178968.1	-0.1982832	5.279666	0	4.004476	0.03431861	0.282319	0.07970403	12.65177	171.9664	29.13871	38206.07	0.1111111	0.9319336	0x1001	1	4169	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_51_240_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	112	0x0400000000004000	1736195903.225435000	1736195905.777474000	2.552039000	10.0.2.100	45672	95.163.52.89	443	6	13	2583	40	1500	198.6923	446.9181	199735.8	2.484335	8.533134	0	1.007686	0.1963107	0.3725124	0.1387655	1.488693	4.594925	5.093966	1012.132	0.08333334	-0.3154896	0x1001	38654	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_3_11_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	112	0x0400000000004001	1736195904.435073000	1736195905.777469000	1.342396000	95.163.52.89	443	10.0.2.100	45672	6	11	4964	40	1480	451.2727	687.9542	473280.9	1.092573	2.622859	0	0.718225	0.122036	0.2231449	0.04979365	2.526891	7.349502	8.194304	3697.865	-0.08333334	0.3154896	0x1001	1	93	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_11_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	33	0x0400000000004000	1736195897.333211000	1736195905.778899000	8.445688000	10.0.2.100	47688	94.100.180.211	443	6	218	11413	40	1500	52.35321	121.7626	14826.12	7.031545	94.30927	0	6.159794	0.03874169	0.4187319	0.1753364	14.53615	213.4675	25.81199	1351.34	-0.08403362	-0.9368476	0x1001	48633	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_217_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	33	0x0400000000004001	1736195897.541374000	1736195905.778894000	8.237520000	94.100.180.211	443	10.0.2.100	47688	6	258	350030	40	1480	1356.705	351.9406	123862.2	0.1788871	6.896468	0	6.15995	0.03192837	0.384807	0.1480764	15.84589	253.3073	31.3201	42492.16	0.08403362	0.9368476	0x1001	1	4651	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_50_258_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	98	0x0400000000004000	1736195901.316185000	1736195905.780561000	4.464376000	10.0.2.100	58594	62.217.160.3	443	6	359	17253	40	1500	48.05849	95.51097	9122.346	8.831042	151.3589	0	1.879448	0.01243559	0.1031891	0.01064799	16.73256	302.3844	80.41438	3864.594	-0.3096154	-0.9616777	0x1001	38835	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_13_357_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	98	0x0400000000004001	1736195901.525240000	1736195905.780558000	4.255318000	62.217.160.3	443	10.0.2.100	58594	6	681	883162	40	1480	1296.86	227.136	51590.77	-0.9598681	18.15553	0	1.879582	0.006248633	0.07453068	0.005554823	23.56532	590.2972	160.035	207543.1	0.3096154	0.9616777	0x1001	1	381	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_608_681_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	114	0x0400000000004000	1736195903.636970000	1736195905.784252000	2.147282000	10.0.2.100	44836	88.212.201.198	443	6	13	3119	40	1500	239.9231	473.3842	224092.6	2.038634	6.928882	0	1.007362	0.1651755	0.2823786	0.07973764	2.674264	8.558221	6.054165	1452.534	0.04	-0.04310477	0x1001	4409	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	114	0x0400000000004001	1736195903.852970000	1736195905.784249000	1.931279000	88.212.201.198	443	10.0.2.100	44836	6	12	3400	40	1480	283.3333	493.4354	243478.5	1.987937	6.216268	0	1.007506	0.1609399	0.2889679	0.08350247	2.818163	8.958744	6.213499	1760.491	-0.04	0.04310477	0x1001	1	115	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	10	0x0400000000004000	1736195895.738062000	1736195905.784257000	10.046195000	10.0.2.100	41758	94.100.180.201	443	6	124	42341	40	1500	341.4597	532.4613	283515.1	2.06909	4.967105	0	1.660053	0.0810177	0.2467028	0.06086227	4.823427	27.23247	12.34298	4214.63	-0.08148148	-0.4946078	0x1001	19746	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_30_123_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	10	0x0400000000004001	1736195895.949316000	1736195905.784256000	9.834940000	94.100.180.201	443	10.0.2.100	41758	6	146	125216	40	1480	857.6439	675.1689	455853	-0.954849	2.185677	0	1.660127	0.06736261	0.22831	0.05212545	5.316676	32.58063	14.84503	12731.75	0.08148148	0.4946078	0x1001	1	1242	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_46_146_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	109	0x0400000000004000	1736195902.822171000	1736195905.786614000	2.964443000	10.0.2.100	58604	62.217.160.3	443	6	73	5510	40	1500	75.47945	208.7643	43582.52	4.160525	32.60724	0	1.222963	0.04060881	0.1520052	0.02310557	6.847023	53.50905	24.6252	1858.697	-0.2807882	-0.9321132	0x1001	64305	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_8_71_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	109	0x0400000000004001	1736195903.032975000	1736195905.786610000	2.753635000	62.217.160.3	443	10.0.2.100	58604	6	130	156819	40	1480	1206.3	407.113	165741	0.1387027	4.779979	0	1.223029	0.02118181	0.1134314	0.01286668	9.546285	100.7372	47.21032	56949.82	0.2807882	0.9321132	0x1001	1	302	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_95_130_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	88	0x0400000000004000	1736195900.611800000	1736195905.787050000	5.175250000	10.0.2.100	45642	95.163.52.89	443	6	17	6162	40	1500	362.4706	591.5975	349987.6	1.752407	4.178286	0	2.499267	0.3044265	0.6605238	0.4362917	2.737841	9.448414	3.284865	1190.667	0.0625	0.04894033	0x1001	37554	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0001	1_2_0_4_15_0_0_0_1_0_0_0_0_0_0_0	2	10	0x0000011e	1460	0
B	88	0x0400000000004001	1736195901.852278000	1736195905.787047000	3.934769000	95.163.52.89	443	10.0.2.100	45642	6	15	5587	40	1480	372.4667	614.0317	377035	1.076928	3.062456	0	2.540128	0.262318	0.6638018	0.4406328	3.487714	13.1182	3.812168	1419.906	-0.0625	-0.04894033	0x1001	1	1211	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_15_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	117	0x0400000000004000	1736195904.410262000	1736195905.792889000	1.382627000	10.0.2.100	53876	62.217.160.2	443	6	13	3064	40	1500	235.6923	472.8955	223630.2	2.043856	6.956672	0	0.269719	0.1063559	0.1310458	0.017173	0.9486854	1.719741	9.402391	2216.071	0	-0.2866123	0x1001	18952	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	117	0x0400000000004001	1736195904.637786000	1736195905.792882000	1.155096000	62.217.160.2	443	10.0.2.100	53876	6	13	5526	40	1480	425.0769	642.5269	412840.8	1.117994	2.927117	0	0.24812	0.08885355	0.1204778	0.0145149	1.395904	2.355834	11.25448	4784.018	0	0.2866123	0x1001	1	117	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_13_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	56	0x0400000000004000	1736195900.227404000	1736195905.797698000	5.570294000	10.0.2.100	53858	62.217.160.2	443	6	12	2512	40	1500	209.3333	482.0331	232355.9	2.089927	6.965718	0	4.605423	0.4641911	1.322277	1.748417	3.332034	11.42023	2.154285	450.9636	0.04347826	-0.3279829	0x1001	3746	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_3_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	56	0x0400000000004001	1736195900.456161000	1736195905.797689000	5.341528000	62.217.160.2	443	10.0.2.100	53858	6	11	4964	40	1480	451.2727	686.9987	471967.1	1.10181	2.633801	0	4.647867	0.4855935	1.400223	1.960624	3.196162	10.50013	2.059336	929.3221	-0.04347826	0.3279829	0x1001	1	3694	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	115	0x0400000000004000	1736195903.637057000	1736195905.801491000	2.164434000	10.0.2.100	48308	194.226.130.229	443	6	19	3403	40	1500	179.1053	392.3047	153903	2.43132	10.04158	0	0.916191	0.1139176	0.2258052	0.05098799	3.017259	11.28913	8.778276	1572.236	0.05555556	-0.321571	0x1001	41696	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	115	0x0400000000004001	1736195903.863222000	1736195905.801487000	1.938265000	194.226.130.229	443	10.0.2.100	48308	6	17	6629	40	1480	389.9412	571.1571	326220.4	1.141999	3.478153	0	0.916218	0.1140156	0.2320836	0.05386278	3.209722	11.80323	8.770731	3420.069	-0.05555556	0.321571	0x1001	1	95	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_17_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	118	0x0400000000004000	1736195904.410288000	1736195905.803226000	1.392938000	10.0.2.100	53890	62.217.160.2	443	6	13	2552	40	1500	196.3077	465.5626	216748.5	2.135769	7.392589	0	0.405133	0.1071491	0.1567038	0.02455607	1.267213	2.457084	9.332791	1832.099	0.04	-0.3245103	0x1001	34690	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_3_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	118	0x0400000000004001	1736195904.644337000	1736195905.803222000	1.158885000	62.217.160.2	443	10.0.2.100	53890	6	12	5004	40	1480	417	631.908	399307.7	1.200304	2.978981	0	0.447117	0.09657375	0.1562291	0.02440752	1.864103	4.149261	10.35478	4317.943	-0.04	0.3245103	0x1001	1	118	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
