%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	10	0x0800000000008000	1750528926.801370000	1750528926.801370000	0.000000000	fd00::c409:e6ff:fe88:b284	58538	2404:6800:4008:c13::54	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	12	0x0800000000008000	1750528926.843573000	1750528926.843573000	0.000000000	fd00::c409:e6ff:fe88:b284	58554	2404:6800:4008:c13::54	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	13	0x0400000000004000	1750528926.843751000	1750528927.074836000	0.231085000	10.0.2.100	37504	108.177.97.84	443	6	10	2255	40	1500	225.5	517.8736	268193.1	2.055429	6.243499	0	0.07517197	0.0231085	0.03939786	0.001552191	1.040246	2.141333	43.27412	9758.313	0.05263158	-0.4123013	0x1001	22995	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	13	0x0400000000004001	1750528926.916292000	1750528927.074811000	0.158519000	108.177.97.84	443	10.0.2.100	37504	6	9	5419	40	1480	602.1111	718.4964	516237.1	1.217055	2.573837	0	0.07510003	0.01761323	0.03378532	0.001141448	1.887078	3.983301	56.77553	34185.18	-0.05263158	0.4123013	0x1001	1	4	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_9_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	14	0x0800000000008000	1750528927.598832000	1750528927.598832000	0.000000000	fd00::c409:e6ff:fe88:b284	48784	2001:4860:4860::8844	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	15	0x0800000000008000	1750528927.599167000	1750528927.599167000	0.000000000	fd00::c409:e6ff:fe88:b284	41572	2001:4860:4860::8888	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	17	0x0800000000008000	1750528927.613455000	1750528927.613455000	0.000000000	fd00::c409:e6ff:fe88:b284	37048	2001:4860:4860::8888	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	18	0x0800000000008000	1750528927.613511000	1750528927.613511000	0.000000000	fd00::c409:e6ff:fe88:b284	58522	2001:4860:4860::8844	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	23	0x0800000000008000	1750528929.260722000	1750528929.260722000	0.000000000	fd00::c409:e6ff:fe88:b284	37096	2606:4700::6810:281c	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	24	0x0800000000008000	1750528929.261599000	1750528929.261599000	0.000000000	fd00::c409:e6ff:fe88:b284	40944	2606:4700::6811:180e	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	25	0x0800000000008000	1750528929.261763000	1750528929.261763000	0.000000000	fd00::c409:e6ff:fe88:b284	37946	2606:4700::6810:291c	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	26	0x0800000000008000	1750528929.261833000	1750528929.261833000	0.000000000	fd00::c409:e6ff:fe88:b284	54480	2606:4700::6811:190e	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	29	0x0800000000008000	1750528929.541464000	1750528929.541464000	0.000000000	fd00::c409:e6ff:fe88:b284	44596	2600:1901:0:47fc::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	31	0x0800000000008000	1750528929.553373000	1750528929.553373000	0.000000000	fd00::c409:e6ff:fe88:b284	33908	2404:6800:4005:817::2008	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	33	0x0800000000008000	1750528929.594717000	1750528929.594717000	0.000000000	fd00::c409:e6ff:fe88:b284	49482	2404:6800:4005:827::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	34	0x0800000000008000	1750528929.594783000	1750528929.594783000	0.000000000	fd00::c409:e6ff:fe88:b284	46808	2404:6800:4005:80a::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	35	0x0800000000008000	1750528929.594827000	1750528929.594827000	0.000000000	fd00::c409:e6ff:fe88:b284	48766	2404:6800:4005:803::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	36	0x0800000000008000	1750528929.594867000	1750528929.594867000	0.000000000	fd00::c409:e6ff:fe88:b284	58510	2404:6800:4005:81b::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	38	0x0800000000008000	1750528929.685082000	1750528929.685082000	0.000000000	fd00::c409:e6ff:fe88:b284	49488	2404:6800:4005:827::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	39	0x0800000000008000	1750528929.685162000	1750528929.685162000	0.000000000	fd00::c409:e6ff:fe88:b284	46820	2404:6800:4005:80a::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	40	0x0800000000008000	1750528929.685201000	1750528929.685201000	0.000000000	fd00::c409:e6ff:fe88:b284	48774	2404:6800:4005:803::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	41	0x0800000000008000	1750528929.685235000	1750528929.685235000	0.000000000	fd00::c409:e6ff:fe88:b284	58518	2404:6800:4005:81b::201b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	42	0x0400000000004000	1750528929.685272000	1750528929.792113000	0.106841000	10.0.2.100	46860	142.250.199.219	443	6	6	2088	40	1500	348	641.438	411442.8	1.829849	4.415599	0	0.05985	0.01780683	0.03048632	0.0009294156	1.237641	2.202352	56.15822	19543.06	0.09090909	0.1310943	0x1001	48753	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	42	0x0400000000004001	1750528929.731543000	1750528929.792103000	0.060560000	142.250.199.219	443	10.0.2.100	46860	6	5	1604	40	1440	320.8	625.6553	391444.5	2.236031	4.999889	0	0.059828	0.012112	0.02667485	0.0007115478	2.235868	4.999401	82.56275	26486.13	-0.09090909	-0.1310943	0x1001	1	39	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	43	0x0800000000008000	1750528930.156582000	1750528930.156582000	0.000000000	fd00::c409:e6ff:fe88:b284	50768	2606:4700::6812:562a	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	44	0x0800000000008000	1750528930.156649000	1750528930.156649000	0.000000000	fd00::c409:e6ff:fe88:b284	41924	2606:4700::6812:572a	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	46	0x0800000000008000	1750528930.380919000	1750528930.380919000	0.000000000	fd00::c409:e6ff:fe88:b284	50774	2606:4700::6812:562a	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	47	0x0800000000008000	1750528930.381265000	1750528930.381265000	0.000000000	fd00::c409:e6ff:fe88:b284	41940	2606:4700::6812:572a	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	49	0x0800000000008000	1750528930.651749000	1750528930.651749000	0.000000000	fd00::c409:e6ff:fe88:b284	36274	2606:4700:4400::ac40:9b77	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	50	0x0800000000008000	1750528930.651830000	1750528930.651830000	0.000000000	fd00::c409:e6ff:fe88:b284	36408	2606:4700:4400::6812:2089	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	37	0x0400000000004000	1750528929.594913000	1750528930.825375000	1.230462000	10.0.2.100	46852	142.250.199.219	443	6	258	13012	40	1500	50.43411	113.4598	12873.12	7.412193	105.5304	0	0.207397	0.004769233	0.01831156	0.0003353131	5.497917	52.35081	209.6774	10574.89	-0.3165563	-0.9632744	0x1001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x041e	0x0000	0_1_1_7_257_0_0_0_0_0_1_0_0_0_0_0	1	5	0x0000011e	1460	0
B	37	0x0400000000004001	1750528929.656769000	1750528930.824678000	1.167909000	142.250.199.219	443	10.0.2.100	46852	6	497	695595	40	1480	1399.588	210.2562	44207.68	1.565318	13.76338	0	0.203836	0.002349918	0.01309942	0.0001715949	8.428159	107.843	425.5468	595590.1	0.3165563	0.9632744	0x1001	1	78	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_342_497_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	21	0x0400000000004000	1750528927.676882000	1750528930.873637000	3.196755000	10.0.2.100	42966	141.193.213.10	443	6	14	3096	40	1500	221.1429	451.4356	203794.1	2.20667	7.749052	0	2.444	0.2283396	0.6556273	0.4298471	3.476216	12.54624	4.379441	968.4821	0	-0.2857308	0x1001	16529	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	21	0x0400000000004001	1750528927.725593000	1750528930.873628000	3.148035000	141.193.213.10	443	10.0.2.100	42966	6	14	5573	40	1480	398.0714	625.2224	390903	1.345546	3.17521	0	2.441778	0.2248596	0.6559415	0.4302593	3.47818	12.55653	4.447218	1770.311	0	0.2857308	0x1001	1	1484	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	22	0x0400000000004000	1750528928.460947000	1750528930.875498000	2.414551000	10.0.2.100	42974	141.193.213.10	443	6	315	37774	40	1500	119.9175	287.2619	82519.4	4.495941	22.28236	0	0.564358	0.007665241	0.04650771	0.002162967	9.100276	97.9599	130.459	15644.32	-0.3636364	-0.913171	0x1001	45488	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_66_314_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	22	0x0400000000004001	1750528928.511721000	1750528930.875490000	2.363769000	141.193.213.10	443	10.0.2.100	42974	6	675	832304	40	1480	1233.043	514.8134	265032.8	-0.5217439	2.524748	0	0.562051	0.003501879	0.03242362	0.001051291	13.18785	202.391	285.5609	352108.8	0.3636364	0.913171	0x1001	1	293	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_198_675_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	32	0x0400000000004000	1750528929.553428000	1750528930.875531000	1.322103000	10.0.2.100	41038	142.250.197.40	443	6	70	5167	40	1500	73.81429	210.6373	44368.07	4.310477	32.62291	0	0.9684	0.01888718	0.1158852	0.01342938	8.223949	68.3895	52.94595	3908.167	-0.2783505	-0.9383913	0x1001	12956	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_69_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	32	0x0400000000004001	1750528929.600447000	1750528930.875527000	1.275080000	142.250.197.40	443	10.0.2.100	41038	6	124	162569	40	1480	1311.04	408.5225	166890.6	-0.01075704	5.812177	0	0.96836	0.0102829	0.08719459	0.007602897	10.97853	121.6184	97.2488	127497.1	0.2783505	0.9383913	0x1001	1	578	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_74_124_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	51	0x0400000000004000	1750528930.651896000	1750528930.875789000	0.223893000	10.0.2.100	48754	104.18.32.137	443	6	9	2114	40	1500	234.8889	543.9225	295851.7	1.974285	5.697834	0	0.074746	0.024877	0.0329317	0.001084497	1.193928	2.112227	40.19777	9442.01	0.05882353	-0.2819293	0x1001	13438	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_1_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	51	0x0400000000004001	1750528930.700459000	1750528930.875781000	0.175322000	104.18.32.137	443	10.0.2.100	48754	6	8	3774	40	1480	471.75	690.012	476116.6	1.492653	3.202913	0	0.074757	0.02191525	0.03196525	0.001021777	1.705505	3.185475	45.63033	21526.11	-0.05882353	0.2819293	0x1001	1	146	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_8_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	27	0x0400000000004000	1750528929.261930000	1750528930.876853000	1.614923000	10.0.2.100	57840	104.16.40.28	443	6	14	2976	40	1500	212.5714	448.9445	201551.2	2.24306	7.910346	0	1.342421	0.1153516	0.355383	0.1262971	3.693674	13.76107	8.669144	1842.812	0.03703704	-0.2681667	0x1001	5549	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	27	0x0400000000004001	1750528929.313265000	1750528930.876844000	1.563579000	104.16.40.28	443	10.0.2.100	57840	6	13	5157	40	1480	396.6923	582.2307	338992.6	1.448341	3.954349	0	1.389575	0.1202753	0.3833407	0.1469501	3.576255	12.86095	8.314259	3298.202	-0.03703704	0.2681667	0x1001	1	1318	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	30	0x0400000000004000	1750528929.541534000	1750528930.878715000	1.337181000	10.0.2.100	40474	35.190.80.1	443	6	21	4056	40	1500	193.1429	378.5659	143312.1	2.504371	10.45819	0	0.729485	0.06367528	0.1642842	0.02698929	3.818971	15.87034	15.70468	3033.247	0.02439024	-0.2188734	0x1001	3271	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_11_20_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	30	0x0400000000004001	1750528929.593316000	1750528930.878706000	1.285390000	35.190.80.1	443	10.0.2.100	40474	6	20	6329	40	1480	316.45	560.6727	314353.9	1.07466	3.413462	0	0.72948	0.06426951	0.1683713	0.02834889	3.749366	15.21774	15.55948	4923.797	-0.02439024	0.2188734	0x1001	1	543	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
