%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
B	5	0x0400000000004001	1736194939.058181000	1736194945.490176000	6.431995000	104.16.249.249	443	10.0.2.100	47718	6	165	26115	0	1440	158.2727	264.4843	69951.97	1.857179	7.45935	25.65301	4060.171	0.03125	0.3699672	0x1001	1	1089	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_67_165_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	22	0x0400000000004000	1736194942.763521000	1736194945.490372000	2.726851000	10.0.2.100	50288	142.250.198.110	443	6	45	2571	0	1460	57.13334	262.3934	68850.32	3.495182	21.75097	16.50255	942.8458	-0.1964286	-0.926008	0x1001	46290	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_44_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	22	0x0400000000004001	1736194942.793869000	1736194945.490369000	2.696500000	142.250.198.110	443	10.0.2.100	50288	6	67	66923	0	1440	998.8508	618.4803	382517.9	0.2056608	1.947532	24.84702	24818.47	0.1964286	0.926008	0x1001	1	319	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_47_67_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	16	0x0400000000004000	1736194942.650800000	1736194945.490708000	2.839908000	10.0.2.100	36812	142.250.197.163	443	6	55	2927	0	1460	53.21818	241.4022	58275.03	3.676313	24.8495	19.36683	1030.667	-0.2253521	-0.9438384	0x1001	25655	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_12_54_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	16	0x0400000000004001	1736194942.679323000	1736194945.490706000	2.811383000	142.250.197.163	443	10.0.2.100	36812	6	87	101308	0	1440	1164.46	527.506	278262.6	0.2750688	2.974975	30.94562	36034.93	0.2253521	0.9438384	0x1001	1	1085	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_65_87_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	39	0x0400000000004000	1736194944.365569000	1736194945.490769000	1.125200000	10.0.2.100	37546	142.250.197.174	443	6	19	2509	0	1460	132.0526	393.0886	154518.6	2.478091	10.22622	16.88589	2229.826	0.05555556	-0.5422368	0x1001	10016	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	39	0x0400000000004001	1736194944.396706000	1736194945.490767000	1.094061000	142.250.197.174	443	10.0.2.100	37546	6	17	8453	0	1440	497.2353	697.5346	486554.5	0.5510166	2.056424	15.53844	7726.26	-0.05555556	0.5422368	0x1001	1	156	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_2_17_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	12	0x0400000000004000	1736194942.124831000	1736194945.492407000	3.367576000	10.0.2.100	58664	34.117.121.53	443	6	751	2841	0	252	3.782956	21.88586	478.9908	4.352575	36.38885	223.0091	843.6335	-0.3243365	-0.9971387	0x1001	6702	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_32_750_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	12	0x0400000000004001	1736194942.156654000	1736194945.492405000	3.335751000	34.117.121.53	443	10.0.2.100	58664	6	1472	1982993	0	1440	1347.142	268.0991	71877.14	-2.798016	16.76851	441.2799	594466.8	0.3243365	0.9971387	0x1001	1	576	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_576_1472_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	14	0x0400000000004000	1736194942.614870000	1736194945.492466000	2.877596000	10.0.2.100	44446	142.250.196.234	443	6	19	2508	0	1460	132	392.9776	154431.4	2.479138	10.23589	6.602734	871.5609	0	-0.5181556	0x1001	50750	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
