%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	113	0x0800000000008000	1736194976.817018000	1736194976.817018000	0.000000000	fd00::58c1:98ff:fe26:e65c	56386	2603:1047:1:168::26	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	114	0x0800000000008000	1736194976.817105000	1736194976.817105000	0.000000000	fd00::58c1:98ff:fe26:e65c	41084	2603:1047:1:168::1b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	115	0x0800000000008000	1736194976.817228000	1736194976.817228000	0.000000000	fd00::58c1:98ff:fe26:e65c	44500	2603:1047:1:168::2d	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	116	0x0800000000008000	1736194976.817372000	1736194976.817372000	0.000000000	fd00::58c1:98ff:fe26:e65c	44122	2603:1047:1:168::2f	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	111	0x0400000000004000	1736194976.791659000	1736194976.918174000	0.126515000	10.0.2.100	50524	204.79.197.203	443	6	15	2732	40	1500	182.1333	435.8638	189977.2	2.25038	8.343535	0	0.033426	0.008434334	0.01555825	0.0002420592	1.047027	2.353071	118.563	21594.28	0.03448276	-0.4454481	0x1001	59717	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	111	0x0400000000004001	1736194976.823624000	1736194976.918150000	0.094526000	204.79.197.203	443	10.0.2.100	50524	6	14	7121	40	1480	508.6429	689.2818	475109.4	0.8610861	2.301317	0	0.033396	0.006751857	0.01345377	0.0001810039	1.824149	4.112789	148.1074	75333.77	-0.03448276	0.4454481	0x1001	1	16	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_14_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	118	0x0800000000008000	1736194976.998577000	1736194976.998577000	0.000000000	fd00::58c1:98ff:fe26:e65c	55404	2606:4700:10::ac43:293c	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	119	0x0800000000008000	1736194976.998624000	1736194976.998624000	0.000000000	fd00::58c1:98ff:fe26:e65c	55408	2606:4700:10::ac43:293c	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	120	0x0800000000008000	1736194976.998753000	1736194976.998753000	0.000000000	fd00::58c1:98ff:fe26:e65c	33328	2606:4700:10::6816:4bd8	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	121	0x0800000000008000	1736194976.998829000	1736194976.998829000	0.000000000	fd00::58c1:98ff:fe26:e65c	33340	2606:4700:10::6816:4bd8	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	124	0x0800000000008000	1736194977.009198000	1736194977.009198000	0.000000000	fd00::58c1:98ff:fe26:e65c	43124	2620:1ec:bdf::73	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	126	0x0800000000008000	1736194977.015633000	1736194977.015633000	0.000000000	fd00::58c1:98ff:fe26:e65c	54596	2620:1ec:33::10	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	123	0x0400000000004000	1736194976.998990000	1736194977.120170000	0.121180000	10.0.2.100	52660	172.67.41.60	443	6	12	2596	40	1500	216.3333	480.4326	230815.5	2.114286	7.057741	0	0.041043	0.01009833	0.02002179	0.0004008719	0.9833014	2.260109	99.02625	21422.68	0.09090909	-0.2591324	0x1001	2766	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	123	0x0400000000004001	1736194977.038153000	1736194977.120164000	0.082011000	172.67.41.60	443	10.0.2.100	52660	6	10	4412	40	1480	441.2	631.3052	398546.2	1.529317	3.677344	0	0.041002	0.0082011	0.01754945	0.0003079833	1.809147	4.089869	121.9349	53797.66	-0.09090909	0.2591324	0x1001	1	29	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_10_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	131	0x0800000000008000	1736194977.231814000	1736194977.231814000	0.000000000	fd00::58c1:98ff:fe26:e65c	54338	2606:4700:3036::ac43:8678	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	132	0x0800000000008000	1736194977.231842000	1736194977.231842000	0.000000000	fd00::58c1:98ff:fe26:e65c	54342	2606:4700:3036::ac43:8678	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	135	0x0800000000008000	1736194977.232464000	1736194977.232464000	0.000000000	fd00::58c1:98ff:fe26:e65c	50260	2606:4700:20::681a:246	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	136	0x0800000000008000	1736194977.232489000	1736194977.232489000	0.000000000	fd00::58c1:98ff:fe26:e65c	50276	2606:4700:20::681a:246	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	137	0x0800000000008000	1736194977.232510000	1736194977.232510000	0.000000000	fd00::58c1:98ff:fe26:e65c	50278	2606:4700:20::681a:246	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	138	0x0800000000008000	1736194977.232600000	1736194977.232600000	0.000000000	fd00::58c1:98ff:fe26:e65c	44216	2606:4700:20::681a:346	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	139	0x0800000000008000	1736194977.232624000	1736194977.232624000	0.000000000	fd00::58c1:98ff:fe26:e65c	44218	2606:4700:20::681a:346	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	129	0x0400000000004000	1736194977.149092000	1736194977.238102000	0.089010000	10.0.2.100	56884	151.101.193.44	443	6	12	2599	40	1500	216.5833	480.5881	230965	2.111415	7.04951	0	0.030004	0.0074175	0.01456335	0.0002120912	1.09748	2.368439	134.8163	29198.97	0.09090909	-0.2978522	0x1001	64115	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	129	0x0400000000004001	1736194977.176534000	1736194977.238098000	0.061564000	151.101.193.44	443	10.0.2.100	56884	6	10	4804	40	1480	480.4	728.3019	530423.7	1.044388	2.378372	0	0.029979	0.0061564	0.01309466	0.0001714701	1.937938	4.280706	162.4326	78032.62	-0.09090909	0.2978522	0x1001	1	101	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_10_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	140	0x0400000000004000	1736194977.232683000	1736194977.328792000	0.096109000	10.0.2.100	35558	104.26.3.70	443	6	12	2599	40	1500	216.5833	480.5881	230965	2.111415	7.04951	0	0.033225	0.008009083	0.01525845	0.0002328202	0.9957593	2.273692	124.8582	27042.21	0.09090909	-0.2582763	0x1001	30262	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	140	0x0400000000004001	1736194977.262348000	1736194977.328786000	0.066438000	104.26.3.70	443	10.0.2.100	35558	6	10	4409	40	1480	440.9	631.2061	398421.1	1.530415	3.679236	0	0.033196	0.0066438	0.01354038	0.0001833418	1.791263	4.192834	150.5163	66362.62	-0.09090909	0.2582763	0x1001	1	87	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_10_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	145	0x0800000000008000	1736194977.330068000	1736194977.330068000	0.000000000	fd00::58c1:98ff:fe26:e65c	43126	2620:1ec:bdf::73	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	146	0x0800000000008000	1736194977.330098000	1736194977.330098000	0.000000000	fd00::58c1:98ff:fe26:e65c	43134	2620:1ec:bdf::73	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	141	0x0400000000004000	1736194977.232705000	1736194977.377548000	0.144843000	10.0.2.100	45282	104.26.2.70	443	6	13	2639	40	1500	203	464.333	215605.1	2.156412	7.46937	0	0.037536	0.01114177	0.01903731	0.0003624191	0.9935378	2.071512	89.75236	18219.73	0.04	-0.2595398	0x1001	16915	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	141	0x0400000000004001	1736194977.269087000	1736194977.377538000	0.108451000	104.26.2.70	443	10.0.2.100	45282	6	12	4489	40	1480	374.0833	597.0336	356449.2	1.463954	3.85711	0	0.037506	0.009037583	0.01679094	0.0002819356	1.671595	3.436323	110.649	41391.96	-0.04	0.2595398	0x1001	1	107	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	133	0x0400000000004000	1736194977.231930000	1736194977.381249000	0.149319000	10.0.2.100	44438	172.67.134.120	443	6	12	2538	40	1500	211.5	477.7855	228278.9	2.16457	7.198691	0	0.038249	0.01244325	0.02002608	0.0004010439	0.9982767	2.002853	80.36486	16997.17	0.04347826	-0.2685879	0x1001	50464	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	133	0x0400000000004001	1736194977.269305000	1736194977.381241000	0.111936000	172.67.134.120	443	10.0.2.100	44438	6	11	4402	40	1480	400.1818	615.2	378471	1.478348	3.721717	0	0.038206	0.010176	0.0177146	0.0003138072	1.693274	3.336979	98.27044	39326.04	-0.04347826	0.2685879	0x1001	1	110	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_11_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	147	0x0400000000004000	1736194977.330164000	1736194977.486341000	0.156177000	10.0.2.100	55636	13.107.246.73	443	6	16	2783	40	1500	173.9375	424.1294	179885.8	2.282591	8.730542	0	0.038239	0.009761062	0.01848647	0.0003417495	1.132411	2.502695	102.4479	17819.53	0.03225806	-0.5016118	0x1001	58951	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	147	0x0400000000004001	1736194977.368398000	1736194977.486334000	0.117936000	13.107.246.73	443	10.0.2.100	55636	6	15	8385	40	1480	559	687.17	472202.6	0.709627	2.098592	0	0.038118	0.0078624	0.01605552	0.0002577797	1.90322	4.220581	127.1876	71097.88	-0.03225806	0.5016118	0x1001	1	127	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_15_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	155	0x0800000000008000	1736194977.681551000	1736194977.681551000	0.000000000	fd00::58c1:98ff:fe26:e65c	43146	2620:1ec:bdf::73	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	156	0x0800000000008000	1736194977.681576000	1736194977.681576000	0.000000000	fd00::58c1:98ff:fe26:e65c	43154	2620:1ec:bdf::73	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	158	0x0400000000004000	1736194977.681690000	1736194977.779895000	0.098205000	10.0.2.100	55664	13.107.246.73	443	6	14	2697	40	1500	192.6429	449.5094	202058.7	2.20137	7.901289	0	0.031587	0.007014643	0.01494782	0.0002234372	1.035714	2.556221	142.5589	27462.96	0.03703704	-0.3885047	0x1001	0	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_2_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	158	0x0400000000004001	1736194977.713215000	1736194977.779917000	0.066702000	13.107.246.73	443	10.0.2.100	55664	6	13	6124	40	1480	471.0769	632.2856	399785.2	1.056633	2.883316	0	0.031546	0.005130923	0.01232668	0.000151947	2.016735	5.049512	194.8967	91811.34	-0.03703704	0.3885047	0x1001	1	33	64	255	1	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x061e	0x0000	0_1_1_5_13_0_0_0_0_1_1_0_0_0_0_0	1	1	0x00000004	1460	0
A	153	0x0400000000004000	1736194977.680946000	1736194978.273544000	0.592598000	10.0.2.100	42230	130.211.23.194	443	6	15	2720	40	1500	181.3333	436.2098	190279	2.244872	8.317186	0	0.466314	0.03950653	0.1219038	0.01486052	3.5186	13.297	25.31227	4589.958	0.07142857	-0.3517636	0x1001	41320	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	153	0x0400000000004001	1736194977.712085000	1736194978.273519000	0.561434000	130.211.23.194	443	10.0.2.100	42230	6	13	5672	40	1480	436.3077	604.4915	365410	1.191972	3.371811	0	0.46701	0.04318723	0.1314555	0.01728054	3.323771	11.74369	23.15499	10102.7	-0.07142857	0.3517636	0x1001	1	198	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_13_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	150	0x0400000000004000	1736194977.543066000	1736194978.310159000	0.767093000	10.0.2.100	45458	103.43.90.19	443	6	11	2604	40	1500	236.7273	497.438	247444.5	2.089023	6.691795	0	0.192835	0.06973573	0.1071139	0.01147339	0.9212271	1.823478	14.33985	3394.634	0.04761905	-0.1340206	0x1001	56384	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	150	0x0400000000004001	1736194977.735277000	1736194978.310129000	0.574852000	103.43.90.19	443	10.0.2.100	45458	6	10	3410	40	1468	341	594.7825	353766.2	1.547115	3.900995	0	0.192493	0.0574852	0.09625291	0.009264623	1.547276	2.879639	17.39578	5931.962	-0.04761905	0.1340206	0x1001	1	160	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_10_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	151	0x0400000000004000	1736194977.543111000	1736194978.334651000	0.791540000	10.0.2.100	45468	103.43.90.19	443	6	11	2604	40	1500	236.7273	497.438	247444.5	2.089023	6.691795	0	0.198697	0.07195818	0.1105363	0.01221827	0.9209061	1.82589	13.89696	3289.789	0.04761905	-0.1343085	0x1001	11534	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	151	0x0400000000004001	1736194977.741801000	1736194978.334639000	0.592838000	103.43.90.19	443	10.0.2.100	45468	6	10	3412	40	1480	341.2	595.8599	355049	1.559369	3.957952	0	0.197915	0.0592838	0.09878194	0.009757871	1.551682	2.896891	16.86802	5755.367	-0.04761905	0.1343085	0x1001	1	164	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_10_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	149	0x0400000000004000	1736194977.509534000	1736194978.765573000	1.256039000	10.0.2.100	45284	151.101.1.108	443	6	22	3330	40	1500	151.3636	372.4303	138704.3	2.435021	10.68777	0	1.062325	0.05709268	0.225557	0.05087597	4.633548	21.64966	17.51538	2651.191	-0.2	-0.8249211	0x1001	64691	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_20_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	149	0x0400000000004001	1736194977.538092000	1736194978.765569000	1.227477000	151.101.1.108	443	10.0.2.100	45284	6	33	34710	40	1480	1051.818	639.0088	408332.2	0.4424537	2.202243	0	1.102773	0.03719627	0.1917331	0.03676157	5.716319	32.78445	26.88441	28277.52	0.2	0.8249211	0x1001	1	562	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_17_33_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	130	0x0400000000004000	1736194977.184301000	1736194978.767648000	1.583347000	10.0.2.100	38898	184.51.102.138	443	6	14	3099	40	1500	221.3571	459.8576	211469	2.055337	7.23118	0	1.350527	0.1130962	0.3597891	0.1294482	3.624032	13.43112	8.84203	1957.246	0.03703704	-0.2766106	0x1001	32535	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	130	0x0400000000004001	1736194977.212626000	1736194978.767645000	1.555019000	184.51.102.138	443	10.0.2.100	38898	6	13	5469	40	1480	420.6923	580.4953	336974.8	1.472423	4.000023	0	1.390943	0.1196168	0.3855219	0.1486272	3.506483	12.54804	8.360026	3516.999	-0.03703704	0.2766106	0x1001	1	2499	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_13_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	144	0x0400000000004000	1736194977.287226000	1736194978.769842000	1.482616000	10.0.2.100	56898	151.101.193.44	443	6	16	3129	40	1500	195.5625	422.9637	178898.2	2.313009	8.815863	0	1.359309	0.0926635	0.3406623	0.1160508	3.903304	15.50913	10.79174	2110.459	0.03225806	-0.324336	0x1001	16008	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	144	0x0400000000004001	1736194977.315238000	1736194978.769838000	1.454600000	151.101.193.44	443	10.0.2.100	56898	6	15	6133	40	1480	408.8667	620.9692	385602.7	0.9904927	2.770201	0	1.359373	0.09697332	0.35258	0.1243126	3.770964	14.50103	10.31211	4216.279	-0.03225806	0.324336	0x1001	1	2403	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_15_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	143	0x0400000000004000	1736194977.233249000	1736194978.771535000	1.538286000	10.0.2.100	39120	142.250.76.6	443	6	19	3328	40	1500	175.1579	393.3043	154688.2	2.411672	9.940581	0	1.158367	0.08096242	0.2684803	0.07208169	4.013102	16.87625	12.35141	2163.447	0.02702703	-0.3827893	0x1001	1128	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	143	0x0400000000004001	1736194977.262259000	1736194978.771532000	1.509273000	142.250.76.6	443	10.0.2.100	39120	6	18	7456	40	1480	414.2222	616.8852	380547.4	0.7465417	2.628587	0	1.158394	0.08384849	0.2761983	0.07628551	3.896398	15.93276	11.92627	4940.126	-0.02702703	0.3827893	0x1001	1	1221	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	142	0x0400000000004000	1736194977.232753000	1736194978.771666000	1.538913000	10.0.2.100	35560	104.26.3.70	443	6	19	3425	40	1500	180.2632	390.6614	152616.4	2.470058	10.20118	0	1.384821	0.08099543	0.3176565	0.1009056	4.285602	18.59017	12.34638	2225.597	-0.02564103	-0.3402677	0x1001	29589	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	142	0x0400000000004001	1736194977.262697000	1736194978.771664000	1.508967000	104.26.3.70	443	10.0.2.100	35560	6	20	6958	40	1480	347.9	522.8021	273322	1.375054	4.177166	0	1.38496	0.07544836	0.3098596	0.09601299	4.410981	19.64828	13.2541	4611.102	0.02564103	0.3402677	0x1001	1	2457	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	134	0x0400000000004000	1736194977.232003000	1736194978.771902000	1.539899000	10.0.2.100	44450	172.67.134.120	443	6	18	3197	40	1500	177.6111	396.4337	157159.7	2.517277	10.12725	0	1.344683	0.08554994	0.3165117	0.1001797	4.151208	17.50305	11.68908	2076.11	-0.02702703	-0.3323588	0x1001	25580	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_17_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
