%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	12	0x0400000000004000	1736194475.601582000	1736194481.145891000	5.544309000	10.0.2.100	60876	34.117.121.53	443	6	732	32141	40	292	43.90847	22.13973	490.1676	4.033554	32.91158	0	4.555184	0.007574192	0.1684649	0.02838044	26.98457	729.4163	132.0273	5797.115	-0.3351499	-0.9690049	0x1001	25842	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_32_731_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	12	0x0400000000004001	1736194475.631021000	1736194481.145889000	5.514868000	34.117.121.53	443	10.0.2.100	60876	6	1470	2041797	40	1480	1388.978	263.7756	69577.59	-2.796968	17.24808	0	4.553064	0.003751611	0.1188376	0.01412237	38.24407	1465.014	266.5522	370235	0.3351499	0.9690049	0x1001	1	3677	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_560_1470_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	40	0x0400000000004000	1736194479.466484000	1736194481.146239000	1.679755000	10.0.2.100	45904	43.175.138.219	443	6	23	3464	40	1500	150.6087	360.2408	129773.4	2.584177	11.67052	0	1.515207	0.07303282	0.3157864	0.09972107	4.737751	22.63866	13.69247	2062.206	-0.1785714	-0.7908781	0x1001	23641	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_22_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	40	0x0400000000004001	1736194479.496997000	1736194481.146237000	1.649240000	43.175.138.219	443	10.0.2.100	45904	6	33	29665	40	1480	898.9394	693.2916	480653.2	0.7086996	1.814994	0	1.516518	0.04997697	0.2637682	0.06957366	5.722113	32.82925	20.00922	17987.07	0.1785714	0.7908781	0x1001	1	470	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_8_33_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	24	0x0400000000004000	1736194478.072835000	1736194481.147112000	3.074277000	10.0.2.100	45536	138.113.53.41	443	6	698	34560	40	1500	49.51289	72.81808	5302.472	10.27655	230.3353	0	2.194859	0.004404408	0.08376807	0.00701709	25.77287	673.8821	227.0453	11241.67	-0.1783402	-0.9298324	0x1001	12863	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_42_697_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	24	0x0400000000004001	1736194478.103407000	1736194481.147110000	3.043703000	138.113.53.41	443	10.0.2.100	45536	6	1001	950510	40	1480	949.5604	685.4437	469833	-0.01842393	1.281629	0	2.194872	0.003040663	0.07011162	0.004915639	30.69875	958.4307	328.8757	312287.4	0.1783402	0.9298324	0x1001	1	1046	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_335_1001_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	35	0x0400000000004000	1736194478.879617000	1736194481.147269000	2.267652000	10.0.2.100	57764	3.165.102.74	443	6	80	6646	40	1500	83.075	204.0969	41655.56	4.053092	32.5989	0	0.91328	0.02834566	0.1374679	0.01889743	6.0564	37.94953	35.27878	2930.785	-0.2523364	-0.9220433	0x1001	51838	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_12_79_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	35	0x0400000000004001	1736194478.910060000	1736194481.147267000	2.237207000	3.165.102.74	443	10.0.2.100	57764	6	134	163859	40	1480	1222.828	531.61	282609.2	0.1797486	2.498548	0	0.91337	0.01669558	0.1067979	0.01140578	7.866477	63.85023	59.89611	73242.66	0.2523364	0.9220433	0x1001	1	715	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_110_134_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	49	0x0400000000004000	1736194480.916921000	1736194481.149063000	0.232142000	10.0.2.100	41792	57.144.150.1	443	6	15	3254	40	1500	216.9333	440.9727	194457	2.181363	7.964181	0	0.046528	0.01547613	0.0218466	0.000477274	1.034435	2.075308	64.61562	14017.28	0.03448276	-0.08774881	0x1001	54313	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	49	0x0400000000004001	1736194480.958919000	1736194481.149059000	0.190140000	57.144.150.1	443	10.0.2.100	41792	6	14	3880	40	1480	277.1429	518.9805	269340.8	1.661276	4.943119	0	0.056746	0.01358143	0.02157259	0.0004653766	1.624713	3.278816	73.62996	20406.02	-0.03448276	0.08774881	0x1001	1	63	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_14_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	29	0x0400000000004000	1736194478.080056000	1736194481.150540000	3.070484000	10.0.2.100	52114	138.113.114.153	443	6	45	4450	40	1500	98.88889	263.3612	69359.15	3.369318	20.88343	0	2.617706	0.06823298	0.390092	0.1521717	6.639415	44.37395	14.65567	1449.283	-0.2105263	-0.8436814	0x1001	50552	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_44_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	29	0x0400000000004001	1736194478.114749000	1736194481.150536000	3.035787000	138.113.114.153	443	10.0.2.100	52114	6	69	52485	40	1480	760.6522	713.1195	508539.4	0.3774888	1.369667	0	2.617732	0.04399692	0.3153241	0.09942928	8.238879	68.22968	22.72887	17288.76	0.2105263	0.8436814	0x1001	1	1468	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_26_69_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	31	0x0400000000004000	1736194478.179777000	1736194481.152747000	2.972970000	10.0.2.100	51444	23.209.46.78	443	6	30	3705	40	1500	123.5	326.0292	106295.1	2.662179	13.37254	0	2.704866	0.09909899	0.4931067	0.2431542	5.450565	29.80788	10.09092	1246.229	-0.1891892	-0.8638118	0x1001	46419	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_28_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	31	0x0400000000004001	1736194478.220128000	1736194481.152745000	2.932617000	23.209.46.78	443	10.0.2.100	51444	6	44	50705	40	1480	1152.386	598.3069	357971.2	0.279473	2.532943	0	2.75023	0.06665038	0.4143904	0.1717194	6.619214	43.87652	15.00366	17290.02	0.1891892	0.8638118	0x1001	1	1960	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_24_44_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	36	0x0400000000004000	1736194478.890354000	1736194481.153097000	2.262743000	10.0.2.100	39326	43.174.32.114	443	6	16	3121	40	1500	195.0625	430.42	185261.3	2.178373	8.242464	0	1.968771	0.1414214	0.490375	0.2404676	3.924464	15.6123	7.071064	1379.299	-0.05882353	-0.4709721	0x1001	46862	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	36	0x0400000000004001	1736194478.930572000	1736194481.153095000	2.222523000	43.174.32.114	443	10.0.2.100	39326	6	18	8678	40	1480	482.1111	670.9149	450126.8	1.084369	2.438671	0	2.013989	0.1234735	0.473944	0.2246229	4.19185	17.72249	8.098904	3904.572	0.05882353	0.4709721	0x1001	1	954	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	14	0x0400000000004000	1736194476.614467000	1736194481.153175000	4.538708000	10.0.2.100	49686	138.113.112.211	443	6	629	33915	40	1500	53.91892	79.47501	6316.277	8.729589	180.2633	0	2.624725	0.007215754	0.1116781	0.01247201	21.35292	488.3796	138.5857	7472.391	-0.3014992	-0.9431025	0x1001	37384	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_55_628_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	14	0x0400000000004001	1736194476.651625000	1736194481.153173000	4.501548000	138.113.112.211	443	10.0.2.100	49686	6	1172	1158228	40	1480	988.2491	672.3968	452117.4	-0.1142235	1.198623	0	2.624736	0.003840911	0.08181904	0.006694355	29.20304	911.9366	260.3549	257295.5	0.3014992	0.9431025	0x1001	1	1483	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_362_1172_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	6	0x0400000000004000	1736194474.130914000	1736194481.156184000	7.025270000	10.0.2.100	40160	34.149.100.209	443	6	135	7513	40	557	55.65185	63.68131	4055.31	3.441305	31.16813	0	3.159869	0.05203904	0.338826	0.114803	8.155124	69.40124	19.21634	1069.425	-0.2894737	-0.9527228	0x1001	61831	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_19_134_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	6	0x0400000000004001	1736194474.171041000	1736194481.156182000	6.985141000	34.149.100.209	443	10.0.2.100	40160	6	245	310315	40	1480	1266.592	451.6324	203971.8	-0.4143682	5.149166	0	3.15987	0.02851078	0.2525822	0.06379778	10.97475	125.7738	35.07446	44425.02	0.2894737	0.9527228	0x1001	1	2971	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_199_245_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	42	0x0400000000004000	1736194479.528321000	1736194481.159800000	1.631479000	10.0.2.100	34862	172.217.194.94	443	6	22	4471	40	1500	203.2273	401.0997	160881	2.127833	8.212872	0	1.240649	0.07415812	0.2630215	0.06918031	4.553761	21.15997	13.4847	2740.458	0	-0.2550196	0x1001	36310	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	42	0x0400000000004001	1736194479.583061000	1736194481.159797000	1.576736000	172.217.194.94	443	10.0.2.100	34862	6	22	7532	40	1480	342.3636	557.6747	311001.1	0.8847051	3.321069	0	1.240631	0.07166982	0.2633594	0.06935818	4.570413	21.26049	13.95288	4776.957	0	0.2550196	0x1001	1	321	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_22_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	45	0x0400000000004000	1736194479.984893000	1736194481.162182000	1.177289000	10.0.2.100	53272	172.253.118.101	443	6	21	3895	40	1500	185.4762	402.8251	162268	2.199886	8.474184	0	0.93232	0.05606138	0.2028678	0.04115535	4.454471	20.22986	17.83759	3308.448	0.02439024	-0.4293458	0x1001	33301	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_20_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	45	0x0400000000004001	1736194480.032396000	1736194481.162180000	1.129784000	172.253.118.101	443	10.0.2.100	53272	6	20	9756	40	1480	487.8	655.5526	429749.2	0.5003303	2.153079	0	0.930127	0.0564892	0.207588	0.04309278	4.364344	19.36838	17.7025	8635.279	-0.02439024	0.4293458	0x1001	1	101	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	19	0x0400000000004000	1736194477.832184000	1736194481.165097000	3.332913000	10.0.2.100	40106	151.101.129.91	443	6	17	3185	40	1500	187.3529	412.6651	170292.5	2.337586	9.162355	0	3.02982	0.1960537	0.7357983	0.5413991	4.026184	16.49133	5.100643	955.6205	0.03030303	-0.1626134	0x1001	33709	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	19	0x0400000000004001	1736194477.881318000	1736194481.165095000	3.283777000	151.101.129.91	443	10.0.2.100	40106	6	16	4422	40	1480	276.375	515.5312	265772.4	1.59652	4.690558	0	3.029899	0.2052361	0.7596498	0.5770677	3.896748	15.47634	4.872438	1346.62	-0.03030303	0.1626134	0x1001	1	2435	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_16_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	38	0x0400000000004000	1736194479.087267000	1736194481.167404000	2.080137000	10.0.2.100	59148	172.253.118.104	443	6	27	5325	40	1500	197.2222	377.642	142613.5	2.169865	8.706017	0	1.334908	0.07704211	0.2564502	0.06576671	4.891509	24.84357	12.97991	2559.927	-0.05263158	-0.3777388	0x1001	43928	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_13_26_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	38	0x0400000000004001	1736194479.139667000	1736194481.167400000	2.027733000	172.253.118.104	443	10.0.2.100	59148	6	30	11790	40	1480	393	572.7923	328091	0.8506083	2.722503	0	1.332804	0.06759109	0.2436984	0.0593889	5.170748	27.6963	14.79485	5814.375	0.05263158	0.3777388	0x1001	1	337	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_12_30_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	33	0x0400000000004000	1736194478.404062000	1736194481.169466000	2.765404000	10.0.2.100	43542	172.217.25.200	443	6	341	17505	40	1500	51.33431	99.54869	9909.941	8.243104	135.1158	0	1.213824	0.008109687	0.06939095	0.004815103	15.81687	271.6046	123.3093	6329.998	-0.318	-0.9615875	0x1001	48030	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_22_340_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	33	0x0400000000004001	1736194478.456905000	1736194481.169463000	2.712558000	172.217.25.200	443	10.0.2.100	43542	6	659	893917	40	1480	1356.475	319.8081	102277.2	-2.198252	12.11822	0	1.211758	0.004116176	0.04987378	0.002487394	22.05991	526.9565	242.9441	329547.6	0.318	0.9615875	0x1001	1	267	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_498_659_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	20	0x0400000000004000	1736194477.832224000	1736194481.192039000	3.359815000	10.0.2.100	56504	151.101.66.217	443	6	26	3570	40	1500	137.3077	340.4271	115890.6	2.70346	12.94738	0	2.947698	0.1292237	0.577323	0.3333018	5.040798	25.61158	7.738522	1062.559	-0.1875	-0.8226924	0x1001	60711	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_24_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	20	0x0400000000004001	1736194477.908533000	1736194481.192033000	3.283500000	151.101.66.217	443	10.0.2.100	56504	6	38	36699	40	1480	965.7632	656.3339	430774.2	0.6026232	1.844213	0	2.948592	0.0864079	0.4778636	0.2283536	6.136914	37.77388	11.57302	11176.79	0.1875	0.8226924	0x1001	1	2391	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_17_38_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	34	0x0400000000004000	1736194478.755040000	1736194481.194312000	2.439272000	10.0.2.100	34494	161.117.160.79	443	6	32	5466	40	1500	170.8125	333.2016	111023.3	2.525372	11.79976	0	1.958422	0.07622725	0.3457399	0.1195361	5.542758	31.15105	13.11867	2240.833	-0.08571429	-0.5687404	0x1001	33390	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_12_31_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	34	0x0400000000004001	1736194478.790215000	1736194481.194308000	2.404093000	161.117.160.79	443	10.0.2.100	34494	6	38	19883	40	1464	523.2368	613.375	376228.9	1.090281	2.383532	0	1.958487	0.0632656	0.3174552	0.1007778	6.070436	37.23027	15.80638	8270.479	0.08571429	0.5687404	0x1001	1	918	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_22_38_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	39	0x0400000000004000	1736194479.119993000	1736194481.551899000	2.431906000	10.0.2.100	47294	47.236.173.45	443	6	22	3925	40	1500	178.4091	376.5304	141775.1	2.375753	10.24826	0	2.273926	0.1105412	0.4950845	0.2451087	4.344709	19.96541	9.046402	1613.96	0.02325581	-0.3095259	0x1001	63329	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	39	0x0400000000004001	1736194479.157436000	1736194481.551891000	2.394455000	47.236.173.45	443	10.0.2.100	47294	6	21	7444	40	1480	354.4762	575.8748	331631.8	1.090225	3.204283	0	2.273955	0.1140217	0.5088763	0.2589551	4.207013	18.85158	8.770263	3108.849	-0.02325581	0.3095259	0x1001	1	982	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_21_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	51	0x0400000000004000	1736194491.275233000	1736194492.950031000	1.674798000	10.0.2.100	41338	94.140.15.15	443	6	11	2559	40	1500	232.6364	498.4305	248432.9	2.073909	6.640161	0	1.553268	0.1522544	0.4784064	0.2288727	3.007153	9.764498	6.567956	1527.945	0.1	-0.07366516	0x1001	9216	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_9_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	51	0x0400000000004001	1736194491.316172000	1736194492.950022000	1.633850000	94.140.15.15	443	10.0.2.100	41338	6	9	2966	40	1480	329.5555	610.1615	372297.1	1.542	3.832058	0	1.553435	0.1815389	0.5308803	0.2818339	2.715827	7.989391	5.508461	1815.344	-0.1	0.07366516	0x1001	1	14	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_9_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	54	0x0400000000004000	1736194492.952355000	1736194493.175744000	0.223389000	10.0.2.100	35290	34.149.100.209	443	6	12	964	40	258	80.33334	77.458	5999.742	1.530894	4.615983	0	0.075024	0.01861575	0.02731089	0.0007458848	1.489606	3.473889	53.71795	4315.342	0.04347826	-0.6066911	0x1001	13266	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	54	0x0400000000004001	1736194492.982122000	1736194493.175734000	0.193612000	34.149.100.209	443	10.0.2.100	35290	6	11	3938	40	1480	358	557.7544	311089.9	1.356403	4.337204	0	0.103812	0.01760109	0.03236756	0.001047659	2.379112	6.925185	56.81466	20339.65	-0.04347826	0.6066911	0x1001	1	20	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	53	0x0400000000004000	1736194492.952300000	1736194493.175957000	0.223657000	10.0.2.100	35276	34.149.100.209	443	6	12	964	40	258	80.33334	77.458	5999.742	1.530894	4.615983	0	0.074627	0.01863808	0.02707176	0.0007328801	1.420093	3.311928	53.65359	4310.171	0.04347826	-0.6066911	0x1001	7430	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	53	0x0400000000004001	1736194492.982333000	1736194493.175954000	0.193621000	34.149.100.209	443	10.0.2.100	35276	6	11	3938	40	1480	358	627.644	393937	1.171652	3.202036	0	0.096278	0.01760191	0.03081997	0.0009498707	2.152788	5.902445	56.81202	20338.7	-0.04347826	0.6066911	0x1001	1	16	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	56	0x0800000000008000	1736194493.958241000	1736194493.958241000	0.000000000	fd00::48f:b5ff:fed5:c28	50694	2600:1413:1:497::439b	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	58	0x0800000000008000	1736194494.070509000	1736194494.070509000	0.000000000	fd00::48f:b5ff:fed5:c28	40048	2600:1901:0:92a9::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	59	0x0800000000008000	1736194494.070535000	1736194494.070535000	0.000000000	fd00::48f:b5ff:fed5:c28	40050	2600:1901:0:92a9::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	60	0x0800000000008000	1736194494.070556000	1736194494.070556000	0.000000000	fd00::48f:b5ff:fed5:c28	40064	2600:1901:0:92a9::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	61	0x0800000000008000	1736194494.070573000	1736194494.070573000	0.000000000	fd00::48f:b5ff:fed5:c28	40066	2600:1901:0:92a9::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	64	0x0400000000004000	1736194494.070679000	1736194494.255160000	0.184481000	10.0.2.100	59364	34.160.144.191	443	6	12	962	40	256	80.16666	76.90453	5914.306	1.523091	4.577805	0	0.07617	0.01537342	0.02481103	0.0006155873	1.785447	4.819562	65.04735	5214.629	0.04347826	-0.6014087	0x1001	10254	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	64	0x0400000000004001	1736194494.101742000	1736194494.255151000	0.153409000	34.160.144.191	443	10.0.2.100	59364	6	11	3865	40	1480	351.3636	547.9261	300223	1.422111	4.600367	0	0.062386	0.01394627	0.02203694	0.0004856268	1.658253	3.740335	71.70374	25194.09	-0.04347826	0.6014087	0x1001	1	29	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	63	0x0400000000004000	1736194494.070661000	1736194494.273938000	0.203277000	10.0.2.100	59348	34.160.144.191	443	6	12	962	40	256	80.16666	76.90453	5914.306	1.523091	4.577805	0	0.071636	0.01693975	0.02482322	0.0006161922	1.50964	3.784423	59.03275	4732.458	0.04347826	-0.6014087	0x1001	54148	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	63	0x0400000000004001	1736194494.102676000	1736194494.273932000	0.171256000	34.160.144.191	443	10.0.2.100	59348	6	11	3865	40	1480	351.3636	547.9261	300223	1.422111	4.600367	0	0.080141	0.01556873	0.02627989	0.0006906324	2.006529	5.227634	64.23132	22568.55	-0.04347826	0.6014087	0x1001	1	39	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	62	0x0400000000004000	1736194494.070641000	1736194494.280345000	0.209704000	10.0.2.100	59342	34.160.144.191	443	6	12	962	40	256	80.16666	76.90453	5914.306	1.523091	4.577805	0	0.078194	0.01747533	0.02693468	0.0007254772	1.495281	3.740228	57.22351	4587.418	0.04347826	-0.6014087	0x1001	31764	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
