%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	6	0x0400100000004000	1790000335.566385000	1790000339.006004000	3.439619000	192.168.64.3	64952	9.9.9.9	443	6	88	6656	0	750	75.63636	157.3292	24752.47	3.034839	13.70243	25.58423	1935.098	0.07317073	0.1539528	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_64_84_0_0_0_0_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	6	0x0400100000004001	1790000335.662889000	1790000339.068767000	3.405878000	9.9.9.9	443	192.168.64.3	64952	6	76	4880	0	254	64.21053	93.4969	8741.671	0.9930506	2.593151	22.31436	1432.817	-0.07317073	-0.1539528	0x1201	1	41952	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x071f	0x0000	4_4_4_32_76_0_0_0_4_4_4_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	7	0x0400100000004000	1790000339.749867000	1790000346.199267000	6.449400000	192.168.64.3	64953	9.9.9.9	443	6	172	9320	0	750	54.18605	116.6541	13608.19	3.773117	23.21489	26.66915	1445.096	0.1466667	0.02103418	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_112_168_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	7	0x0400100000004001	1790000339.849664000	1790000346.259204000	6.409540000	9.9.9.9	443	192.168.64.3	64953	6	128	8936	0	254	69.8125	90.3064	8155.245	0.7295088	2.108622	19.97023	1394.172	-0.1466667	-0.02103418	0x1201	0	23762	51	51	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_56_120_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	8	0x0400100000004000	1790000346.460441000	1790000347.667113000	1.206672000	192.168.64.3	64954	9.9.9.9	443	6	56	3732	0	463	66.64286	120.9494	14628.77	2.41659	9.049131	46.40864	3092.804	-0.09677419	-0.6747996	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_32_52_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	8	0x0400100000004001	1790000346.523373000	1790000347.730761000	1.207388000	9.9.9.9	443	192.168.64.3	64954	6	68	19220	0	1452	282.6471	493.3094	243354.1	0.8465078	3.322464	56.31992	15918.66	0.09677419	0.6747996	0x1201	0	55773	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	4_4_0_32_68_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	9	0x0400100000004000	1790000347.673388000	1790000352.377427000	4.704039000	192.168.64.3	64955	9.9.9.9	443	6	108	7100	0	750	65.74074	144.0963	20763.74	3.207144	15.87022	22.95899	1509.341	0.08	0.1230623	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_72_104_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	9	0x0400100000004001	1790000347.734366000	1790000352.438550000	4.704184000	9.9.9.9	443	192.168.64.3	64955	6	92	5544	0	254	60.26087	90.59386	8207.248	0.9444424	2.551355	19.55706	1178.525	-0.08	-0.1230623	0x1201	0	22100	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_36_84_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	10	0x0400100000004000	1790000353.019184000	1790000355.694255000	2.675071000	192.168.64.3	64956	9.9.9.9	443	6	72	5768	0	750	80.11111	173.4002	30067.64	2.776467	11.3432	26.91517	2156.204	-0.02702703	0.2330056	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_48_68_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	10	0x0400100000004001	1790000353.077139000	1790000355.751586000	2.674447000	9.9.9.9	443	192.168.64.3	64956	6	76	3588	0	254	47.21053	88.68111	7864.339	1.321678	3.447427	28.41709	1341.586	0.02702703	-0.2330056	0x1201	0	46845	51	51	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_24_68_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	11	0x0400100000004000	1790000356.061883000	1790000359.795326000	3.733443000	192.168.64.3	64957	9.9.9.9	443	6	88	5064	0	463	57.54546	98.76608	9754.739	2.798587	12.96791	23.57074	1356.389	0.04761905	-0.6044986	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_56_84_0_0_0_0_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	11	0x0400100000004001	1790000356.130517000	1790000359.863898000	3.733381000	9.9.9.9	443	192.168.64.3	64957	6	80	20544	0	1452	256.8	463.0399	214405.9	0.6315796	3.290644	21.4283	5502.787	-0.04761905	0.6044986	0x1201	1	9687	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x071f	0x0000	4_4_4_40_80_0_0_0_4_4_4_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	12	0x0400100000004000	1790000360.296785000	1790000363.918146000	3.621361000	192.168.64.3	64958	9.9.9.9	443	6	88	6212	0	750	70.59091	158.707	25187.9	2.947405	13.23736	24.30026	1715.377	0.02325581	0.1914078	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_56_84_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	12	0x0400100000004001	1790000360.363123000	1790000363.981516000	3.618393000	9.9.9.9	443	192.168.64.3	64958	6	84	4216	0	254	50.19048	88.24871	7787.835	1.253627	3.256351	23.21473	1165.158	-0.02325581	-0.1914078	0x1201	0	61058	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_12_28_72_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	13	0x0400100000004000	1790000364.686967000	1790000367.066566000	2.379599000	192.168.64.3	64959	9.9.9.9	443	6	72	5768	0	750	80.11111	173.4143	30072.52	2.770783	11.34773	30.2572	2423.938	0.02857143	0.2377682	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_48_68_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	13	0x0400100000004001	1790000364.749610000	1790000367.129369000	2.379759000	9.9.9.9	443	192.168.64.3	64959	6	68	3552	0	254	52.23529	91.62678	8395.466	1.077273	2.950441	28.57432	1492.588	-0.02857143	-0.2377682	0x1201	0	7261	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_24_60_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	14	0x0400100000004000	1790000367.511844000	1790000372.032219000	4.520375000	192.168.64.3	64960	9.9.9.9	443	6	108	5508	0	463	51	91.10414	8299.964	2.881791	14.60942	23.89182	1218.483	0.03846154	-0.5877246	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_64_104_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	14	0x0400100000004001	1790000367.647659000	1790000372.093652000	4.445993000	9.9.9.9	443	192.168.64.3	64960	6	100	21212	0	1452	212.12	425.0223	180644	0.6049002	3.774972	22.49216	4771.038	-0.03846154	0.5877246	0x1201	0	20431	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	4_4_0_44_100_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	15	0x0400100000004000	1790000372.810452000	1790000374.929950000	2.119498000	192.168.64.3	64961	9.9.9.9	443	6	64	5324	0	750	83.1875	183.5959	33707.44	2.62736	10.15993	30.19583	2511.916	0.06666667	0.2966391	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_40_60_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	15	0x0400100000004001	1790000372.894057000	1790000374.993287000	2.099230000	9.9.9.9	443	192.168.64.3	64961	6	56	2888	0	254	51.57143	94.03397	8842.389	1.18188	3.121574	26.67645	1375.743	-0.06666667	-0.2966391	0x1201	0	33518	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_20_48_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	16	0x0400100000004000	1790000375.164919000	1790000377.528751000	2.363832000	192.168.64.3	64962	9.9.9.9	443	6	68	5768	0	750	84.82353	177.3034	31436.49	2.751101	10.99074	28.76685	2440.106	0.0625	0.2377682	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_48_64_0_0_0_0_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	16	0x0400100000004001	1790000375.228654000	1790000377.610219000	2.381565000	9.9.9.9	443	192.168.64.3	64962	6	60	3552	0	254	59.2	95.34631	9090.919	1.062551	2.780281	25.19352	1491.456	-0.0625	-0.2377682	0x1201	1	61054	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x071f	0x0000	4_4_4_24_60_0_0_0_4_4_4_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	17	0x0400100000004000	1790000378.270446000	1790000386.595580000	8.325134000	192.168.64.3	64963	9.9.9.9	443	6	172	8172	0	463	47.51163	74.39593	5534.754	3.299554	20.64893	20.66033	981.6058	0.1025641	-0.511244	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_112_168_0_0_0_0_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	17	0x0400100000004001	1790000378.333836000	1790000386.657727000	8.323891000	9.9.9.9	443	192.168.64.3	64963	6	140	25268	0	1452	180.4857	365.4041	133520.1	0.6656209	4.941179	16.81906	3035.6	-0.1025641	0.511244	0x1201	1	33480	51	51	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x071f	0x0000	4_4_4_68_140_0_0_0_4_4_4_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	18	0x0400100000004000	1790000387.623587000	1790000398.970189000	11.346602000	192.168.64.3	64964	9.9.9.9	443	6	200	10652	0	750	53.26	108.6202	11798.35	4.017129	26.56098	17.62642	938.7832	0.1363636	-0.01278962	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_136_196_0_0_0_0_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	18	0x0400100000004001	1790000387.687676000	1790000399.106693000	11.419017000	9.9.9.9	443	192.168.64.3	64964	6	152	10928	0	254	71.89474	89.36697	7986.456	0.7274745	2.006175	13.31113	957.0001	-0.1363636	0.01278962	0x1201	1	63836	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x071f	0x0000	4_4_4_68_152_0_0_0_4_4_4_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	19	0x0400100000004000	1790000399.878128000	1790000401.200141000	1.322013000	192.168.64.3	64965	9.9.9.9	443	6	64	5324	0	750	83.1875	183.5959	33707.44	2.62736	10.15993	48.41102	4027.192	0.06666667	0.2909796	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_40_60_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	19	0x0400100000004001	1790000399.935445000	1790000401.256465000	1.321020000	9.9.9.9	443	192.168.64.3	64965	6	56	2924	0	254	52.21429	94.87155	9000.611	1.170802	3.056278	42.39148	2213.441	-0.06666667	-0.2909796	0x1201	0	32453	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_20_48_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	20	0x0400100000004000	1790000402.269671000	1790000414.308364000	12.038693000	192.168.64.3	64966	9.9.9.9	443	6	224	9948	0	463	44.41071	67.05315	4496.124	3.433466	24.05506	18.60667	826.3355	0.12	-0.4746515	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_144_220_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	20	0x0400100000004001	1790000402.333592000	1790000414.371559000	12.037967000	9.9.9.9	443	192.168.64.3	64966	6	176	27924	0	1452	158.6591	330.8969	109492.8	0.6875698	5.896248	14.62041	2319.661	-0.12	0.4746515	0x1201	0	30748	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_84_168_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	21	0x0400100000004000	1790000415.141406000	1790000418.975114000	3.833708000	192.168.64.3	64967	9.9.9.9	443	6	88	6212	0	750	70.59091	158.707	25187.9	2.947405	13.23736	22.95428	1620.363	0.07317073	0.1914078	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_56_84_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	21	0x0400100000004001	1790000415.199380000	1790000419.032459000	3.833079000	9.9.9.9	443	192.168.64.3	64967	6	76	4216	0	254	55.47368	91.27419	8330.979	1.042072	2.809856	19.8274	1099.899	-0.07317073	-0.1914078	0x1201	0	41692	51	51	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_28_68_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	22	0x0400100000004000	1790000419.493436000	1790000425.354560000	5.861124000	192.168.64.3	64968	9.9.9.9	443	6	112	7100	0	750	63.39286	142.0366	20174.38	3.222836	16.21585	19.10896	1211.372	0.05660377	0.06414868	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_72_108_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	22	0x0400100000004001	1790000419.556208000	1790000425.419083000	5.862875000	9.9.9.9	443	192.168.64.3	64968	6	100	6244	0	254	62.44	90.60239	8208.793	1.119978	2.705502	17.05648	1065.006	-0.05660377	-0.06414868	0x1201	0	59251	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	4_4_0_40_100_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	23	0x0400100000004000	1790000425.870676000	1790000434.775235000	8.904559000	192.168.64.3	64969	9.9.9.9	443	6	180	8172	0	463	45.4	73.38379	5385.18	3.273808	20.84972	20.21436	917.7321	0.1111111	-0.5106587	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_112_176_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	23	0x0400100000004001	1790000425.929527000	1790000434.833439000	8.903912000	9.9.9.9	443	192.168.64.3	64969	6	144	25228	0	1452	175.1944	359.1516	128989.9	0.9812739	5.59642	16.17267	2833.362	-0.1111111	0.5106587	0x1201	0	131	51	51	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_68_136_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	24	0x0400100000004000	1790000435.096619000	1790000444.013096000	8.916477000	192.168.64.3	64970	9.9.9.9	443	6	180	9764	0	750	54.24445	114.0909	13016.72	3.85436	24.24417	20.18735	1095.051	0.1538462	0.01034768	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_120_176_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	24	0x0400100000004001	1790000435.221515000	1790000444.138360000	8.916845000	9.9.9.9	443	192.168.64.3	64970	6	132	9564	0	254	72.45454	90.16599	8129.905	0.6334162	2.052335	14.80344	1072.577	-0.1538462	-0.01034768	0x1201	0	47891	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_60_124_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	25	0x0400100000004000	1790000444.605237000	1790000445.795556000	1.190319000	192.168.64.3	64971	9.9.9.9	443	6	64	5324	0	750	83.1875	183.5959	33707.44	2.62736	10.15993	53.7671	4472.751	0.03225806	0.2909796	0x1201	0	1	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_40_60_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	25	0x0400100000004001	1790000444.717421000	1790000445.857920000	1.140499000	9.9.9.9	443	192.168.64.3	64971	6	60	2924	0	254	48.73333	92.59762	8574.318	1.162418	3.152065	52.60855	2563.79	-0.03225806	-0.2909796	0x1201	0	8628	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_12_20_48_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	26	0x0400100000004000	1790000446.048435000	1790000455.898540000	9.850105000	192.168.64.3	64972	9.9.9.9	443	6	192	8616	0	463	44.875	71.47593	5108.808	3.314786	21.72828	19.49218	874.7115	0.1162791	-0.5006375	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_120_188_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	26	0x0400100000004001	1790000446.113687000	1790000455.962252000	9.848565000	9.9.9.9	443	192.168.64.3	64972	6	152	25892	0	1452	170.3421	350.7719	123040.9	0.9729011	5.910372	15.43372	2629.012	-0.1162791	0.5006375	0x1201	0	4160	51	51	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_72_144_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	27	0x0400100000004000	1790000456.610505000	1790000458.452597000	1.842092000	192.168.64.3	64973	9.9.9.9	443	6	56	5324	0	750	95.07143	193.3233	37373.89	2.586154	9.438255	30.40022	2890.192	0.03703704	0.2966391	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_40_52_0_0_0_0_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	27	0x0400100000004001	1790000456.720394000	1790000458.512269000	1.791875000	9.9.9.9	443	192.168.64.3	64973	6	52	2888	0	254	55.53846	96.42748	9298.26	1.193374	3.033257	29.01988	1611.72	-0.03703704	-0.2966391	0x1201	1	4389	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x071f	0x0000	4_4_4_20_52_0_0_0_4_4_4_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	28	0x0400100000004000	1790000459.060326000	1790000459.665206000	0.604880000	192.168.64.3	64974	9.9.9.9	443	6	40	4436	0	750	110.9	226.5081	51305.91	2.254814	7.011739	66.12882	7333.687	0	0.3321321	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_24_36_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	28	0x0400100000004001	1790000459.132354000	1790000459.730151000	0.597797000	9.9.9.9	443	192.168.64.3	64974	6	40	2224	0	254	55.6	100.884	10177.58	1.505291	3.446311	66.91235	3720.327	0	-0.3321321	0x1201	0	33837	50	50	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	4_4_0_16_40_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
A	29	0x0400100000004000	1790000459.681380000	1790000466.909664000	7.228284000	192.168.64.3	64975	9.9.9.9	443	6	168	7728	0	463	46	75.50219	5700.581	3.225241	19.93168	23.24203	1069.133	0.1052632	-0.5214268	0x1201	0	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_104_164_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	29	0x0400100000004001	1790000459.744702000	1790000466.973162000	7.228460000	9.9.9.9	443	192.168.64.3	64975	6	136	24568	0	1452	180.6471	368.4041	135721.6	0.9498987	5.399689	18.81452	3398.788	-0.1052632	0.5214268	0x1201	0	64863	51	51	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031f	0x0000	4_4_8_64_128_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1452	2048
